blocked_unresolved,bundle_id,completed_reviews,corrections,expired_useful_opportunities,greedy_search_different_heads,multi_eligible_dispatches,operational_loss,policy,replicate,review_busy_ticks,review_duration,review_utilization,service_failure_loss,status,task_completed,total_waiting_ticks,unstaged_failures,variant,wrong_transaction_loss,wrong_transactions,planning_seconds,max_planning_seconds
0,stage6_06,0,0,0,0,0,4,no_review,1,0,2,0.0,4,completed,2,0,1,complexity_time,0,0,9.007425978779793e-05,2.3036031052470207e-05
0,stage6_06,2,0,0,0,0,4,fcfs,1,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,6.585498340427876e-05,3.8072001188993454e-05
0,stage6_06,2,0,0,0,0,4,edf,1,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,6.779679097235203e-05,4.030694253742695e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,1,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,7.584085687994957e-05,3.610097337514162e-05
0,stage6_06,2,0,0,0,0,4,greedy,1,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,0.00010039506014436483,7.41640105843544e-05
0,stage6_06,2,0,0,0,0,4,search,1,4,2,0.8,4,completed,2,1,1,complexity_time,0,0,6.666197441518307e-05,3.689294680953026e-05
0,stage6_06,0,0,0,1,1,4,no_review,1,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,9.449489880353212e-05,2.6311958208680153e-05
0,stage6_06,2,0,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.608777817338705e-05,1.9569997675716877e-05
0,stage6_06,2,0,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.368597339838743e-05,3.101397305727005e-05
0,stage6_06,2,0,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.645285662263632e-05,2.2807973437011242e-05
0,stage6_06,2,0,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.106313619762659e-05,2.387410495430231e-05
0,stage6_06,2,0,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.9604994021356106e-05,2.874503843486309e-05
0,stage6_06,0,0,1,2,4,8,no_review,2,0,2,0.0,4,completed,2,0,0,reference,4,1,0.00015704974066466093,4.267995245754719e-05
0,stage6_06,2,1,0,1,1,0,fcfs,2,4,2,0.8,0,completed,3,1,0,reference,0,0,6.47729029878974e-05,3.106892108917236e-05
0,stage6_06,2,1,0,1,2,0,edf,2,4,2,0.8,0,completed,3,2,0,reference,0,0,0.00011182588059455156,4.597497172653675e-05
0,stage6_06,2,1,0,1,1,0,uncertainty,2,4,2,0.8,0,completed,3,1,0,reference,0,0,6.905209738761187e-05,3.288406878709793e-05
0,stage6_06,2,1,0,1,1,0,greedy,2,4,2,0.8,0,completed,3,1,0,reference,0,0,7.103616371750832e-05,3.5885022953152657e-05
0,stage6_06,2,0,1,1,2,8,search,2,4,2,0.8,4,completed,2,1,0,reference,4,1,0.0001455540768802166,6.432808004319668e-05
0,stage6_06,0,0,1,3,5,8,no_review,2,0,1,0.0,4,completed,2,0,0,reference,4,1,0.00016916613094508648,6.027601193636656e-05
0,stage6_06,3,1,0,1,2,0,fcfs,2,3,1,0.6,0,completed,3,2,0,reference,0,0,9.095901623368263e-05,2.9532937332987785e-05
0,stage6_06,3,1,0,1,2,0,edf,2,3,1,0.6,0,completed,3,2,0,reference,0,0,9.975710418075323e-05,3.3853924833238125e-05
0,stage6_06,2,1,0,1,2,0,uncertainty,2,2,1,0.4,0,completed,3,0,0,reference,0,0,7.230497431010008e-05,3.3841002732515335e-05
0,stage6_06,2,1,0,1,2,0,greedy,2,2,1,0.4,0,completed,3,0,0,reference,0,0,7.052416913211346e-05,3.4283031709492207e-05
0,stage6_06,3,1,0,1,2,0,search,2,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00013660790864378214,4.9276044592261314e-05
0,stage6_06,0,0,1,2,4,8,no_review,2,0,2,0.0,4,completed,2,0,0,approve_block,4,1,0.00014674989506602287,3.788003232330084e-05
1,stage6_06,2,0,0,1,1,4,fcfs,2,4,2,0.8,4,completed,2,1,0,approve_block,0,0,7.220788393169641e-05,3.724300768226385e-05
1,stage6_06,2,0,0,1,2,4,edf,2,4,2,0.8,4,completed,2,2,0,approve_block,0,0,0.00011439307127147913,4.6186032705008984e-05
1,stage6_06,2,0,0,1,1,4,uncertainty,2,4,2,0.8,4,completed,2,1,0,approve_block,0,0,6.506906356662512e-05,3.1634001061320305e-05
1,stage6_06,2,0,0,1,1,4,greedy,2,4,2,0.8,4,completed,2,1,0,approve_block,0,0,7.167900912463665e-05,3.522599581629038e-05
0,stage6_06,2,0,1,1,2,8,search,2,4,2,0.8,4,completed,2,1,0,approve_block,4,1,0.00013479613699018955,6.243004463613033e-05
0,stage6_06,0,0,1,3,5,8,no_review,2,0,1,0.0,4,completed,2,0,0,approve_block,4,1,0.00015303411055356264,4.35560941696167e-05
1,stage6_06,3,0,0,1,2,4,fcfs,2,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.0001283659366890788,4.6613975428044796e-05
1,stage6_06,3,0,0,1,2,4,edf,2,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00010898616164922714,3.8134981878101826e-05
1,stage6_06,2,0,0,1,2,4,uncertainty,2,2,1,0.4,4,completed,2,0,0,approve_block,0,0,7.665797602385283e-05,3.716105129569769e-05
1,stage6_06,2,0,0,1,2,4,greedy,2,2,1,0.4,4,completed,2,0,0,approve_block,0,0,6.594799924641848e-05,3.153306897729635e-05
1,stage6_06,3,0,0,1,2,4,search,2,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.0001305489568039775,4.371895920485258e-05
0,stage6_06,0,0,1,1,3,8,no_review,2,0,2,0.0,4,completed,2,0,0,complexity_time,4,1,0.00015736999921500683,4.8776972107589245e-05
0,stage6_06,2,1,0,1,1,0,fcfs,2,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,7.18970550224185e-05,3.4417957067489624e-05
0,stage6_06,2,1,0,1,2,0,edf,2,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,0.00012219010386615992,6.406696047633886e-05
0,stage6_06,2,1,0,1,1,0,uncertainty,2,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,8.325197268277407e-05,4.5871944166719913e-05
0,stage6_06,2,1,0,1,1,0,greedy,2,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,7.475086022168398e-05,3.502797335386276e-05
0,stage6_06,2,0,1,1,2,8,search,2,4,2,0.8,4,completed,2,1,0,complexity_time,4,1,0.00014997110702097416,6.114807911217213e-05
0,stage6_06,0,0,1,3,4,8,no_review,2,0,1,0.0,4,completed,2,0,0,complexity_time,4,1,0.00015775288920849562,4.3514068238437176e-05
0,stage6_06,2,1,0,1,1,0,fcfs,2,3,1,0.6,0,completed,3,1,0,complexity_time,0,0,9.631004650145769e-05,6.10200222581625e-05
0,stage6_06,3,1,0,2,2,0,edf,2,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00010712898802012205,3.829202614724636e-05
0,stage6_06,2,1,0,1,1,0,uncertainty,2,3,1,0.6,0,completed,3,1,0,complexity_time,0,0,8.42890003696084e-05,4.835892468690872e-05
0,stage6_06,2,1,0,1,1,0,greedy,2,3,1,0.6,0,completed,3,1,0,complexity_time,0,0,8.292985148727894e-05,4.478590562939644e-05
0,stage6_06,3,1,0,2,2,0,search,2,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00012216903269290924,4.068505950272083e-05
0,stage6_07,3,1,0,1,2,0,fcfs,0,3,1,0.6,0,completed,3,2,0,reference,0,0,9.592098649591208e-05,3.2262993045151234e-05
0,stage6_07,3,1,0,1,2,0,edf,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00010961410589516163,3.7814024835824966e-05
0,stage6_07,2,1,0,2,2,0,uncertainty,0,2,1,0.4,0,completed,3,0,0,reference,0,0,6.850494537502527e-05,3.153306897729635e-05
0,stage6_07,2,1,0,2,2,0,greedy,0,2,1,0.4,0,completed,3,0,0,reference,0,0,7.010786794126034e-05,3.389094490557909e-05
0,stage6_07,3,1,0,1,2,0,search,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00012568000238388777,4.3014995753765106e-05
0,stage6_07,0,0,1,2,5,16,no_review,0,0,1,0.0,4,completed,2,0,0,reference,12,1,0.00015515496488660574,4.1992985643446445e-05
0,stage6_07,2,0,1,1,2,16,fcfs,0,4,2,0.8,4,completed,2,2,0,reference,12,1,0.00010347494389861822,4.6095927245914936e-05
0,stage6_07,2,0,1,1,2,16,edf,0,4,2,0.8,4,completed,2,2,0,reference,12,1,0.00013960199430584908,5.2076997235417366e-05
0,stage6_07,2,1,0,1,1,0,uncertainty,0,4,2,0.8,0,completed,3,1,0,reference,0,0,7.656787056475878e-05,4.073407035320997e-05
0,stage6_07,2,1,0,1,1,0,greedy,0,4,2,0.8,0,completed,3,1,0,reference,0,0,7.07521103322506e-05,3.456196282058954e-05
0,stage6_07,2,0,1,1,2,16,search,0,4,2,0.8,4,completed,2,2,0,reference,12,1,0.00012412411160767078,4.836509469896555e-05
0,stage6_07,0,0,1,1,4,16,no_review,0,0,2,0.0,4,completed,2,0,0,reference,12,1,0.00015841994900256395,5.098199471831322e-05
1,stage6_07,3,0,0,1,2,4,fcfs,0,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00010167201980948448,3.659597132354975e-05
1,stage6_07,3,0,0,1,2,4,edf,0,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00010903214570134878,3.763602580875158e-05
1,stage6_07,2,0,0,2,2,4,uncertainty,0,2,1,0.4,4,completed,2,0,0,approve_block,0,0,6.67079584673047e-05,3.156100865453482e-05
1,stage6_07,2,0,0,2,2,4,greedy,0,2,1,0.4,4,completed,2,0,0,approve_block,0,0,0.00010404805652797222,6.306800059974194e-05
1,stage6_07,3,0,0,1,2,4,search,0,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00013370509259402752,4.5050051994621754e-05
0,stage6_07,0,0,1,2,5,16,no_review,0,0,1,0.0,4,completed,2,0,0,approve_block,12,1,0.00014741579070687294,3.937399014830589e-05
0,stage6_07,2,0,1,1,2,16,fcfs,0,4,2,0.8,4,completed,2,2,0,approve_block,12,1,0.00010248797480016947,3.909994848072529e-05
0,stage6_07,2,0,1,1,2,16,edf,0,4,2,0.8,4,completed,2,2,0,approve_block,12,1,0.00011945702135562897,5.375395994633436e-05
1,stage6_07,2,0,0,1,1,4,uncertainty,0,4,2,0.8,4,completed,2,1,0,approve_block,0,0,7.108203135430813e-05,3.514799755066633e-05
1,stage6_07,2,0,0,1,1,4,greedy,0,4,2,0.8,4,completed,2,1,0,approve_block,0,0,6.842904258519411e-05,3.225693944841623e-05
0,stage6_07,2,0,1,1,2,16,search,0,4,2,0.8,4,completed,2,2,0,approve_block,12,1,0.00013550894800573587,5.764001980423927e-05
0,stage6_07,0,0,1,1,4,16,no_review,0,0,2,0.0,4,completed,2,0,0,approve_block,12,1,0.00015378312673419714,4.764599725604057e-05
0,stage6_07,3,1,0,1,2,0,fcfs,0,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,9.152607526630163e-05,3.16849909722805e-05
0,stage6_07,3,1,0,1,2,0,edf,0,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00012238009367138147,4.6236091293394566e-05
0,stage6_07,2,1,0,1,1,0,uncertainty,0,3,1,0.6,0,completed,3,1,0,complexity_time,0,0,0.0001893859589472413,0.0001454110024496913
0,stage6_07,2,1,0,1,1,0,greedy,0,3,1,0.6,0,completed,3,1,0,complexity_time,0,0,7.264094892889261e-05,3.394496161490679e-05
0,stage6_07,3,1,0,1,2,0,search,0,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00011787912808358669,5.0527043640613556e-05
0,stage6_07,0,0,1,2,4,16,no_review,0,0,1,0.0,4,completed,2,0,0,complexity_time,12,1,0.00015502702444791794,4.3239910155534744e-05
0,stage6_07,2,0,1,1,2,16,fcfs,0,5,2,1.0,4,completed,2,2,0,complexity_time,12,1,6.782112177461386e-05,3.599608317017555e-05
0,stage6_07,2,0,1,1,2,16,edf,0,5,2,1.0,4,completed,2,2,0,complexity_time,12,1,7.535307668149471e-05,3.811705391854048e-05
0,stage6_07,2,1,0,1,1,0,uncertainty,0,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,6.920588202774525e-05,3.4567900002002716e-05
0,stage6_07,2,1,0,1,1,0,greedy,0,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,9.469501674175262e-05,5.7404045946896076e-05
0,stage6_07,2,0,1,1,2,16,search,0,5,2,1.0,4,completed,2,2,0,complexity_time,12,1,0.00012256589252501726,7.054989691823721e-05
0,stage6_07,0,0,1,1,3,16,no_review,0,0,2,0.0,4,completed,2,0,0,complexity_time,12,1,0.00015848095063120127,4.8779998905956745e-05
0,stage6_07,3,1,0,1,2,0,fcfs,1,3,1,0.6,0,completed,3,2,0,reference,0,0,9.571597911417484e-05,3.13629861921072e-05
0,stage6_07,3,1,0,1,2,0,edf,1,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00010526191908866167,3.692891914397478e-05
0,stage6_07,2,1,0,2,2,0,uncertainty,1,2,1,0.4,0,completed,3,0,0,reference,0,0,7.079832721501589e-05,3.3458112739026546e-05
0,stage6_07,2,1,0,2,2,0,greedy,1,2,1,0.4,0,completed,3,0,0,reference,0,0,6.769993342459202e-05,3.0779046937823296e-05
0,stage6_07,3,1,0,1,2,0,search,1,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00012127694208174944,4.250998608767986e-05
0,stage6_07,0,0,1,2,5,16,no_review,1,0,1,0.0,4,completed,2,0,0,reference,12,1,0.00015453924424946308,4.3275998905301094e-05
0,stage6_07,2,0,1,1,2,16,fcfs,1,4,2,0.8,4,completed,2,2,0,reference,12,1,0.00010347296483814716,4.0387967601418495e-05
0,stage6_07,2,0,1,1,2,16,edf,1,4,2,0.8,4,completed,2,2,0,reference,12,1,0.00011088105384260416,4.613492637872696e-05
0,stage6_07,2,1,0,1,1,0,uncertainty,1,4,2,0.8,0,completed,3,1,0,reference,0,0,9.2902104370296e-05,4.955905023962259e-05
0,stage6_07,2,1,0,1,1,0,greedy,1,4,2,0.8,0,completed,3,1,0,reference,0,0,7.125013507902622e-05,3.534206189215183e-05
0,stage6_07,2,0,1,1,2,16,search,1,4,2,0.8,4,completed,2,2,0,reference,12,1,0.00013142300304025412,5.785992834717035e-05
0,stage6_07,0,0,1,1,4,16,no_review,1,0,2,0.0,4,completed,2,0,0,reference,12,1,0.00015355704817920923,4.4242013245821e-05
1,stage6_07,3,0,0,1,2,4,fcfs,1,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00011719204485416412,4.0078070014715195e-05
1,stage6_07,3,0,0,1,2,4,edf,1,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00010414689313620329,3.500597085803747e-05
1,stage6_07,2,0,0,2,2,4,uncertainty,1,2,1,0.4,4,completed,2,0,0,approve_block,0,0,9.218906052410603e-05,5.123298615217209e-05
1,stage6_07,2,0,0,2,2,4,greedy,1,2,1,0.4,4,completed,2,0,0,approve_block,0,0,9.175401646643877e-05,4.954996984452009e-05
1,stage6_07,3,0,0,1,2,4,search,1,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.0001386050134897232,4.8632966354489326e-05
0,stage6_07,0,0,1,2,5,16,no_review,1,0,1,0.0,4,completed,2,0,0,approve_block,12,1,0.0001613410422578454,4.646601155400276e-05
0,stage6_07,2,0,1,1,2,16,fcfs,1,4,2,0.8,4,completed,2,2,0,approve_block,12,1,0.000125776045024395,5.9922109358012676e-05
0,stage6_07,2,0,1,1,2,16,edf,1,4,2,0.8,4,completed,2,2,0,approve_block,12,1,0.00012266787234693766,5.1566981710493565e-05
1,stage6_07,2,0,0,1,1,4,uncertainty,1,4,2,0.8,4,completed,2,1,0,approve_block,0,0,7.601291872560978e-05,3.6676996387541294e-05
1,stage6_07,2,0,0,1,1,4,greedy,1,4,2,0.8,4,completed,2,1,0,approve_block,0,0,7.493200246244669e-05,3.773707430809736e-05
0,stage6_07,2,0,1,1,2,16,search,1,4,2,0.8,4,completed,2,2,0,approve_block,12,1,0.0001886329846456647,0.00011583103332668543
0,stage6_07,0,0,1,1,4,16,no_review,1,0,2,0.0,4,completed,2,0,0,approve_block,12,1,0.00023610913194715977,8.664908818900585e-05
0,stage6_07,3,1,0,1,2,0,fcfs,1,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,8.982792496681213e-05,3.0072988010942936e-05
0,stage6_07,3,1,0,1,2,0,edf,1,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00011354999151080847,3.5810982808470726e-05
0,stage6_07,2,1,0,1,1,0,uncertainty,1,3,1,0.6,0,completed,3,1,0,complexity_time,0,0,7.161707617342472e-05,3.360107075423002e-05
0,stage6_07,2,1,0,1,1,0,greedy,1,3,1,0.6,0,completed,3,1,0,complexity_time,0,0,7.788906805217266e-05,3.8724043406546116e-05
0,stage6_07,3,1,0,1,2,0,search,1,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00013502093497663736,4.78129368275404e-05
0,stage6_07,0,0,1,2,4,16,no_review,1,0,1,0.0,4,completed,2,0,0,complexity_time,12,1,0.00015904498286545277,4.533608444035053e-05
0,stage6_07,2,0,1,1,2,16,fcfs,1,5,2,1.0,4,completed,2,2,0,complexity_time,12,1,7.323990575969219e-05,4.092894960194826e-05
0,stage6_07,2,0,1,1,2,16,edf,1,5,2,1.0,4,completed,2,2,0,complexity_time,12,1,0.00012723298277705908,9.221700020134449e-05
0,stage6_07,2,1,0,1,1,0,uncertainty,1,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,6.526103243231773e-05,3.195402678102255e-05
0,stage6_07,2,1,0,1,1,0,greedy,1,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,7.029599510133266e-05,3.348803147673607e-05
0,stage6_07,2,0,1,1,2,16,search,1,5,2,1.0,4,completed,2,2,0,complexity_time,12,1,9.501492604613304e-05,5.0836941227316856e-05
0,stage6_07,0,0,1,1,3,16,no_review,1,0,2,0.0,4,completed,2,0,0,complexity_time,12,1,0.00014761195052415133,3.952800761908293e-05
0,stage6_07,3,1,0,1,2,0,fcfs,2,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00010352209210395813,3.75090166926384e-05
0,stage6_07,3,1,0,1,2,0,edf,2,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00011932896450161934,4.697602707892656e-05
0,stage6_07,2,1,0,2,2,0,uncertainty,2,2,1,0.4,0,completed,3,0,0,reference,0,0,7.350102532655001e-05,3.256695345044136e-05
0,stage6_07,2,1,0,2,2,0,greedy,2,2,1,0.4,0,completed,3,0,0,reference,0,0,7.141893729567528e-05,3.383506555110216e-05
0,stage6_07,3,1,0,1,2,0,search,2,3,1,0.6,0,completed,3,2,0,reference,0,0,0.0001284008612856269,4.233198706060648e-05
0,stage6_07,0,0,1,2,5,16,no_review,2,0,1,0.0,4,completed,2,0,0,reference,12,1,0.00015770597383379936,4.932901356369257e-05
0,stage6_07,2,0,1,1,2,16,fcfs,2,4,2,0.8,4,completed,2,2,0,reference,12,1,0.0001124449772760272,4.1214050725102425e-05
0,stage6_07,2,0,1,1,2,16,edf,2,4,2,0.8,4,completed,2,2,0,reference,12,1,0.00010786496568471193,4.408101085573435e-05
0,stage6_07,2,1,0,1,1,0,uncertainty,2,4,2,0.8,0,completed,3,1,0,reference,0,0,7.302709855139256e-05,3.789504989981651e-05
0,stage6_07,2,1,0,1,1,0,greedy,2,4,2,0.8,0,completed,3,1,0,reference,0,0,8.104497101157904e-05,4.541291855275631e-05
0,stage6_07,2,0,1,1,2,16,search,2,4,2,0.8,4,completed,2,2,0,reference,12,1,0.00014240003656595945,5.756202153861523e-05
0,stage6_07,0,0,1,1,4,16,no_review,2,0,2,0.0,4,completed,2,0,0,reference,12,1,0.00015198299661278725,3.969704266637564e-05
1,stage6_07,3,0,0,1,2,4,fcfs,2,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00010108796413987875,3.376300446689129e-05
1,stage6_07,3,0,0,1,2,4,edf,2,3,1,0.6,4,completed,2,2,0,approve_block,0,0,8.610112126916647e-05,3.0111055821180344e-05
1,stage6_07,2,0,0,2,2,4,uncertainty,2,2,1,0.4,4,completed,2,0,0,approve_block,0,0,7.294886745512486e-05,3.367895260453224e-05
1,stage6_07,2,0,0,2,2,4,greedy,2,2,1,0.4,4,completed,2,0,0,approve_block,0,0,7.065897807478905e-05,3.2791984267532825e-05
1,stage6_07,3,0,0,1,2,4,search,2,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.0001307119382545352,4.2813015170395374e-05
0,stage6_07,0,0,1,2,5,16,no_review,2,0,1,0.0,4,completed,2,0,0,approve_block,12,1,0.00015298696234822273,4.148308653384447e-05
0,stage6_07,2,0,1,1,2,16,fcfs,2,4,2,0.8,4,completed,2,2,0,approve_block,12,1,0.00013444002252072096,5.2641029469668865e-05
0,stage6_07,2,0,1,1,2,16,edf,2,4,2,0.8,4,completed,2,2,0,approve_block,12,1,0.00013770302757620811,5.627400241792202e-05
1,stage6_07,2,0,0,1,1,4,uncertainty,2,4,2,0.8,4,completed,2,1,0,approve_block,0,0,6.321398541331291e-05,3.325706347823143e-05
1,stage6_07,2,0,0,1,1,4,greedy,2,4,2,0.8,4,completed,2,1,0,approve_block,0,0,0.00010389112867414951,5.604606121778488e-05
0,stage6_07,2,0,1,1,2,16,search,2,4,2,0.8,4,completed,2,2,0,approve_block,12,1,0.0001435801386833191,5.192903336137533e-05
0,stage6_07,0,0,1,1,4,16,no_review,2,0,2,0.0,4,completed,2,0,0,approve_block,12,1,0.00015141104813665152,4.3328036554157734e-05
0,stage6_07,3,1,0,1,2,0,fcfs,2,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00011242390610277653,4.24219761043787e-05
0,stage6_07,3,1,0,1,2,0,edf,2,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,9.997689630836248e-05,3.3020973205566406e-05
0,stage6_07,2,1,0,1,1,0,uncertainty,2,3,1,0.6,0,completed,3,1,0,complexity_time,0,0,9.413494262844324e-05,5.6957011111080647e-05
0,stage6_07,2,1,0,1,1,0,greedy,2,3,1,0.6,0,completed,3,1,0,complexity_time,0,0,8.358282502740622e-05,4.4293003156781197e-05
0,stage6_07,3,1,0,1,2,0,search,2,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00014530308544635773,5.269807297736406e-05
0,stage6_07,0,0,1,2,4,16,no_review,2,0,1,0.0,4,completed,2,0,0,complexity_time,12,1,0.00015049194917082787,4.018493928015232e-05
0,stage6_07,2,0,1,1,2,16,fcfs,2,5,2,1.0,4,completed,2,2,0,complexity_time,12,1,8.661497849971056e-05,5.142390727996826e-05
0,stage6_07,2,0,1,1,2,16,edf,2,5,2,1.0,4,completed,2,2,0,complexity_time,12,1,9.758200030773878e-05,5.928205791860819e-05
0,stage6_07,2,1,0,1,1,0,uncertainty,2,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,7.097399793565273e-05,3.515800926834345e-05
0,stage6_07,2,1,0,1,1,0,greedy,2,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,7.324118632823229e-05,3.628106787800789e-05
0,stage6_07,2,0,1,1,2,16,search,2,5,2,1.0,4,completed,2,2,0,complexity_time,12,1,0.00010083999950438738,5.4424977861344814e-05
0,stage6_07,0,0,1,1,3,16,no_review,2,0,2,0.0,4,completed,2,0,0,complexity_time,12,1,0.00017290620598942041,4.930805880576372e-05
