record_kind,config,family,policy,metric,mean,mc_se,mc_low,mc_high,seeds,rotations
computational_simulation,055_v40_m45,task_cost,Q-source-aware,time_orientation,55.4612115030766,0.3550008395476196,54.76540985756326,56.15701314858993,32,3
computational_simulation,055_v40_m45,task_cost,Q-source-aware,time_question,60.8682054199311,0.5854394306363769,59.720744135883805,62.0156667039784,32,3
computational_simulation,055_v40_m45,task_cost,Q-source-aware,time_verification,206.66187882130012,2.946591260063267,200.88655995157612,212.43719769102412,32,3
computational_simulation,055_v40_m45,task_cost,Q-source-aware,time_construction,194.9976212778917,3.593857174709621,187.95366121546084,202.04158134032258,32,3
computational_simulation,055_v40_m45,task_cost,Q-source-aware,time_interaction,11.28647397740668,0.12381594601171121,11.043794723223725,11.529153231589634,32,3
computational_simulation,055_v40_m45,task_cost,Q-source-aware,time_release,10.474609000393832,0.2203695747537674,10.042684633876448,10.906533366911216,32,3
computational_simulation,055_v40_m45,task_cost,Q-source-aware,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,Q-source-aware,time_idle,0.2500000000000023,6.564445265512047e-15,0.2499999999999894,0.25000000000001515,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,correct,4.708333333333333,0.08163593891967857,4.548326893050763,4.868339773615903,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,incorrect,0.625,0.08433537334436017,0.45970266824505407,0.790297331754946,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,unfinished,6.666666666666666,0.05796736197002104,6.553050637205425,6.780282696127907,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,released,5.333333333333334,0.05796736197002104,5.219717303872093,5.446949362794575,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,never_selected,5.604166666666666,0.06250000000000001,5.4816666666666665,5.726666666666666,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,deferred,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,blocked,0.041666666666666664,0.01979962347131214,0.002859404662894867,0.08047392867043845,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,approved_unreleased,0.05208333333333333,0.021737760738757883,0.009477322285367878,0.09468934438129878,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,review_attempts,6.71875,0.05208333333333332,6.616666666666667,6.820833333333333,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,repairs,3.0625,0.0812060468377248,2.9033361481980595,3.2216638518019405,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,damage,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,mean_wait,276.32900400770734,1.3388173312087832,273.70492203853814,278.95308597687654,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,unrelated_wait_sum,2477.148928292827,18.83917458735544,2440.22414610161,2514.0737104840437,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,source_switches,0.49999999999999994,0.03666177875533832,0.4281429136395368,0.5718570863604631,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,source_returns,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,time_orientation,37.077199010407526,0.6307896909803421,35.84085121608606,38.31354680472899,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,time_question,61.751801652986465,0.6378113907878876,60.5016913270422,63.00191197893073,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,time_verification,214.53517131909058,2.6541095705618902,209.33311656078928,219.73722607739188,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,time_construction,204.137922736421,2.6744867692894427,198.8959286686137,209.3799168042283,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,time_interaction,11.556994073682352,0.09886294357602107,11.363222704273351,11.750765443091353,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,time_release,10.690911207412103,0.11564253960576557,10.464251829784804,10.917570585039403,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,Q-sticky,time_idle,0.24999999999999517,6.0786018206402745e-15,0.24999999999998326,0.2500000000000071,32,3
computational_simulation,055_v40_m45,task_cost,M,correct,5.177083333333333,0.1036782906303372,4.973873883697872,5.380292782968794,32,3
computational_simulation,055_v40_m45,task_cost,M,incorrect,0.7916666666666666,0.07741048709667704,0.6399421119571796,0.9433912213761536,32,3
computational_simulation,055_v40_m45,task_cost,M,unfinished,6.03125,0.07233833631922765,5.889466860814314,6.173033139185686,32,3
computational_simulation,055_v40_m45,task_cost,M,released,5.96875,0.07233833631922765,5.826966860814314,6.110533139185686,32,3
computational_simulation,055_v40_m45,task_cost,M,never_selected,4.791666666666666,0.07741048709667706,4.639942111957179,4.943391221376153,32,3
computational_simulation,055_v40_m45,task_cost,M,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,M,deferred,0.16666666666666666,0.03959924694262429,0.08905214265912305,0.24428119067421028,32,3
computational_simulation,055_v40_m45,task_cost,M,blocked,0.07291666666666666,0.024749529339140174,0.024407589161951918,0.1214257441713814,32,3
computational_simulation,055_v40_m45,task_cost,M,approved_unreleased,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,055_v40_m45,task_cost,M,review_attempts,7.927083333333334,0.04903727049754569,7.830970283158145,8.023196383508523,32,3
computational_simulation,055_v40_m45,task_cost,M,repairs,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,M,damage,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,M,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,M,mean_wait,268.0060628321518,1.6386292033812984,264.7943495935245,271.21777607077917,32,3
computational_simulation,055_v40_m45,task_cost,M,unrelated_wait_sum,1722.7167775216217,7.957624476733124,1707.1198335472247,1738.3137214960186,32,3
computational_simulation,055_v40_m45,task_cost,M,source_switches,6.479166666666666,0.0747419395445537,6.332672465159341,6.625660868173991,32,3
computational_simulation,055_v40_m45,task_cost,M,source_returns,5.479166666666666,0.0747419395445537,5.332672465159341,5.625660868173991,32,3
computational_simulation,055_v40_m45,task_cost,M,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,M,time_orientation,69.59111320503743,0.22830213603474914,69.14364101840933,70.03858539166553,32,3
computational_simulation,055_v40_m45,task_cost,M,time_question,71.57744698449011,0.7659202356715463,70.07624332257387,73.07865064640635,32,3
computational_simulation,055_v40_m45,task_cost,M,time_verification,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,M,time_construction,372.7310176319639,1.0434158544234688,370.6859225572939,374.77611270663385,32,3
computational_simulation,055_v40_m45,task_cost,M,time_interaction,13.902280121404385,0.09081524468125532,13.724282241829124,14.080278000979645,32,3
computational_simulation,055_v40_m45,task_cost,M,time_release,11.9481420571042,0.14236990464615304,11.66909704399774,12.22718707021066,32,3
computational_simulation,055_v40_m45,task_cost,M,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,055_v40_m45,task_cost,M,time_idle,0.2499999999999999,5.893529363808867e-15,0.24999999999998834,0.25000000000001144,32,3
computational_simulation,056_v40_m90,task_cost,Q,correct,3.4375,0.09517657142965352,3.250953919997879,3.624046080002121,32,3
computational_simulation,056_v40_m90,task_cost,Q,incorrect,0.7395833333333333,0.09194042089648959,0.5593801083762137,0.9197865582904529,32,3
computational_simulation,056_v40_m90,task_cost,Q,unfinished,7.822916666666667,0.09697990475620863,7.632836053344498,8.012997279988836,32,3
computational_simulation,056_v40_m90,task_cost,Q,released,4.177083333333334,0.09697990475620863,3.987002720011165,4.367163946655503,32,3
computational_simulation,056_v40_m90,task_cost,Q,never_selected,6.739583333333333,0.0882099653319905,6.566691801282632,6.912474865384034,32,3
computational_simulation,056_v40_m90,task_cost,Q,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q,deferred,0.06249999999999999,0.023367390659561435,0.016699914307259582,0.10830008569274041,32,3
computational_simulation,056_v40_m90,task_cost,Q,blocked,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,056_v40_m90,task_cost,Q,approved_unreleased,0.0625,0.023367390659561435,0.01669991430725959,0.10830008569274041,32,3
computational_simulation,056_v40_m90,task_cost,Q,review_attempts,5.520833333333333,0.06159742552689373,5.4001023793006215,5.6415642873660445,32,3
computational_simulation,056_v40_m90,task_cost,Q,repairs,2.5625,0.08654755565977008,2.392866790906851,2.732133209093149,32,3
computational_simulation,056_v40_m90,task_cost,Q,damage,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,056_v40_m90,task_cost,Q,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q,mean_wait,314.5263639091022,1.5559980037596335,311.4766078217333,317.5761199964711,32,3
computational_simulation,056_v40_m90,task_cost,Q,unrelated_wait_sum,2019.6068126512841,7.328285937805737,2005.243372213185,2033.9702530893833,32,3
computational_simulation,056_v40_m90,task_cost,Q,source_switches,4.333333333333334,0.07631757831493759,4.183750879836056,4.4829157868306115,32,3
computational_simulation,056_v40_m90,task_cost,Q,source_returns,3.333333333333333,0.07631757831493756,3.1837508798360554,3.4829157868306106,32,3
computational_simulation,056_v40_m90,task_cost,Q,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q,time_orientation,58.66918070831974,0.35643088266445605,57.97057617829741,59.36778523834208,32,3
computational_simulation,056_v40_m90,task_cost,Q,time_question,49.89533222128811,0.7007713064191401,48.52182046070659,51.26884398186962,32,3
computational_simulation,056_v40_m90,task_cost,Q,time_verification,157.12388896286558,2.71174564813508,151.80886749252082,162.43891043321034,32,3
computational_simulation,056_v40_m90,task_cost,Q,time_construction,256.43350331372596,3.527982258984861,249.51865808611564,263.3483485413363,32,3
computational_simulation,056_v40_m90,task_cost,Q,time_interaction,9.200758015395504,0.11177360977105004,8.981681740244246,9.419834290546762,32,3
computational_simulation,056_v40_m90,task_cost,Q,time_release,8.42733677840511,0.18684920086242574,8.061112344714756,8.793561212095463,32,3
computational_simulation,056_v40_m90,task_cost,Q,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q,time_idle,0.2500000000000093,5.884499099964518e-15,0.24999999999999778,0.25000000000002087,32,3
computational_simulation,056_v40_m90,task_cost,G,correct,3.583333333333333,0.09583625521492412,3.3954942731120816,3.7711723935545844,32,3
computational_simulation,056_v40_m90,task_cost,G,incorrect,0.7708333333333334,0.09279305510257121,0.5889589453322938,0.952707721334373,32,3
computational_simulation,056_v40_m90,task_cost,G,unfinished,7.645833333333334,0.10682101987314273,7.436464134381974,7.855202532284694,32,3
computational_simulation,056_v40_m90,task_cost,G,released,4.354166666666666,0.10682101987314273,4.144797467715306,4.563535865618026,32,3
computational_simulation,056_v40_m90,task_cost,G,never_selected,6.520833333333333,0.09096444123882953,6.3425430285052276,6.6991236381614385,32,3
computational_simulation,056_v40_m90,task_cost,G,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,G,deferred,0.11458333333333331,0.04128691190900669,0.0336609859916802,0.19550568067498642,32,3
computational_simulation,056_v40_m90,task_cost,G,blocked,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,056_v40_m90,task_cost,G,approved_unreleased,0.041666666666666664,0.01979962347131214,0.002859404662894867,0.08047392867043845,32,3
computational_simulation,056_v40_m90,task_cost,G,review_attempts,5.6875,0.06683027638947715,5.556512658276625,5.818487341723375,32,3
computational_simulation,056_v40_m90,task_cost,G,repairs,2.541666666666667,0.08025217870176439,2.3843723964112087,2.6989609369221252,32,3
computational_simulation,056_v40_m90,task_cost,G,damage,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,056_v40_m90,task_cost,G,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,G,mean_wait,312.8372512565595,1.2563502251859384,310.3748048151951,315.29969769792393,32,3
computational_simulation,056_v40_m90,task_cost,G,unrelated_wait_sum,2031.8276020616083,11.223071342061843,2009.830382231167,2053.8248218920494,32,3
computational_simulation,056_v40_m90,task_cost,G,source_switches,1.90625,0.026917399037940895,1.8534918978856358,1.9590081021143642,32,3
computational_simulation,056_v40_m90,task_cost,G,source_returns,0.90625,0.026917399037940905,0.8534918978856358,0.9590081021143642,32,3
computational_simulation,056_v40_m90,task_cost,G,groups,2.0,0.0,2.0,2.0,32,3
computational_simulation,056_v40_m90,task_cost,G,time_orientation,53.4718657852204,0.29697363103417784,52.88979746839341,54.05393410204739,32,3
computational_simulation,056_v40_m90,task_cost,G,time_question,51.62740605568951,0.6121462877104987,50.42759933177693,52.82721277960209,32,3
computational_simulation,056_v40_m90,task_cost,G,time_verification,170.66689414020453,2.8046549499804603,165.16977043824284,176.16401784216623,32,3
computational_simulation,056_v40_m90,task_cost,G,time_construction,237.79383839163233,3.5008830929943993,230.93210752936332,244.65556925390135,32,3
computational_simulation,056_v40_m90,task_cost,G,time_interaction,9.461206970030599,0.13191739079330783,9.202648884075716,9.719765055985482,32,3
computational_simulation,056_v40_m90,task_cost,G,time_release,8.728788657222609,0.21262128076181402,8.312050946929453,9.145526367515764,32,3
computational_simulation,056_v40_m90,task_cost,G,time_grouping,8.0,0.0,8.0,8.0,32,3
computational_simulation,056_v40_m90,task_cost,G,time_idle,0.25000000000001055,4.23366473491923e-15,0.2500000000000023,0.2500000000000188,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,correct,3.6666666666666665,0.10260932625802317,3.4655523872009413,3.8677809461323918,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,incorrect,0.7708333333333334,0.09279305510257121,0.5889589453322938,0.952707721334373,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,unfinished,7.5625,0.11042997992370467,7.3460572393495385,7.7789427606504615,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,released,4.4375,0.1104299799237047,4.2210572393495385,4.6539427606504615,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,never_selected,6.427083333333333,0.09009450310228316,6.250498107252858,6.6036685594138085,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,deferred,0.11458333333333331,0.04128691190900669,0.0336609859916802,0.19550568067498642,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,blocked,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,approved_unreleased,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,review_attempts,5.78125,0.06627805925034944,5.651345003869315,5.911154996130685,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,repairs,2.5520833333333335,0.08144276829263884,2.3924555074797613,2.7117111591869056,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,damage,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,mean_wait,311.4062068760757,1.300893060109679,308.8564564782607,313.9559572738907,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,unrelated_wait_sum,2024.5776020616086,11.354493129775147,2002.3227955272494,2046.8324085959678,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,source_switches,1.90625,0.026917399037940895,1.8534918978856358,1.9590081021143642,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,source_returns,0.90625,0.026917399037940905,0.8534918978856358,0.9590081021143642,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,time_orientation,53.63728946500089,0.2895510601893162,53.06976938702983,54.20480954297195,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,time_question,52.52842154189533,0.6516043110948212,51.25127709214948,53.805565991641174,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,time_verification,174.14094104727803,2.875431674074474,168.50509496609206,179.776787128464,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,time_construction,240.9608238179457,3.527738271646029,234.04645680551948,247.87519083037193,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,time_interaction,9.592458451013336,0.13615480453651302,9.32559503412177,9.859321867904901,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,time_release,8.890065676866662,0.2238293390733749,8.451360172282847,9.328771181450477,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q-source-aware,time_idle,0.2500000000000011,4.642247161092673e-15,0.249999999999992,0.2500000000000102,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,correct,4.010416666666666,0.09404821148873269,3.82608217214875,4.194751161184582,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,incorrect,0.5416666666666666,0.08025217870176439,0.38437239641120846,0.6989609369221248,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,unfinished,7.447916666666666,0.07720674514843746,7.296591446175729,7.5992418871576035,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,released,4.552083333333334,0.07720674514843745,4.4007581128423965,4.703408553824271,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,never_selected,6.395833333333333,0.0754875135061455,6.247877806861288,6.543788859805378,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,deferred,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,blocked,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,approved_unreleased,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,review_attempts,5.895833333333333,0.05278426200499715,5.792376179803538,5.999290486863128,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,repairs,2.5625,0.08391931075054106,2.3980181509289396,2.7269818490710604,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,damage,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,mean_wait,302.3226881974582,1.2184387943376964,299.93454816055635,304.71082823436006,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,unrelated_wait_sum,2597.735654639335,9.973136220007921,2578.1883076481195,2617.28300163055,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,source_switches,0.13541666666666666,0.032993479180874224,0.07074944747215318,0.20008388586118014,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,source_returns,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,time_orientation,29.86999243932506,0.4915231288087857,28.90660710685984,30.83337777179028,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,time_question,54.415372468989595,0.5274410198517828,53.3815880700801,55.44915686789909,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,time_verification,187.05068802298467,3.4062530703163114,180.3744320051647,193.72694404080465,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,time_construction,249.39500045836823,3.7493477967340296,242.04627877676953,256.7437221399669,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,time_interaction,9.883563727239009,0.10466897234881609,9.67841254143533,10.088714913042688,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,time_release,9.13538288309341,0.15538286766266782,8.83083246247458,9.43993330371224,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,Q-sticky,time_idle,0.25000000000000105,6.901519695937991e-15,0.24999999999998754,0.2500000000000146,32,3
computational_simulation,056_v40_m90,task_cost,M,correct,2.8333333333333335,0.07777137710478188,2.680901434207961,2.985765232458706,32,3
computational_simulation,056_v40_m90,task_cost,M,incorrect,0.4375,0.0625,0.315,0.56,32,3
computational_simulation,056_v40_m90,task_cost,M,unfinished,8.729166666666668,0.060681427661867335,8.610231068449409,8.848102264883927,32,3
computational_simulation,056_v40_m90,task_cost,M,released,3.270833333333333,0.06068142766186733,3.151897735116073,3.3897689315505932,32,3
computational_simulation,056_v40_m90,task_cost,M,never_selected,7.572916666666666,0.0564686114320242,7.4622381882598985,7.683595145073434,32,3
computational_simulation,056_v40_m90,task_cost,M,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,M,deferred,0.11458333333333331,0.028435044352204335,0.05885064640301282,0.1703160202636538,32,3
computational_simulation,056_v40_m90,task_cost,M,blocked,0.041666666666666664,0.019799623471312137,0.002859404662894874,0.08047392867043845,32,3
computational_simulation,056_v40_m90,task_cost,M,approved_unreleased,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,056_v40_m90,task_cost,M,review_attempts,4.75,0.04490132550669372,4.66199340200688,4.83800659799312,32,3
computational_simulation,056_v40_m90,task_cost,M,repairs,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,M,damage,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,M,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,M,mean_wait,328.0776814673667,1.1370315337404344,325.8490996612354,330.30626327349796,32,3
computational_simulation,056_v40_m90,task_cost,M,unrelated_wait_sum,2099.5700319002012,5.291393205838877,2089.198901216757,2109.9411625836456,32,3
computational_simulation,056_v40_m90,task_cost,M,source_switches,3.5416666666666665,0.06125553153282709,3.4216058248623256,3.6617275084710075,32,3
computational_simulation,056_v40_m90,task_cost,M,source_returns,2.5416666666666665,0.06125553153282708,2.4216058248623256,2.6617275084710075,32,3
computational_simulation,056_v40_m90,task_cost,M,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,M,time_orientation,55.051874023603766,0.3251818121090646,54.41451767187,55.68923037533753,32,3
computational_simulation,056_v40_m90,task_cost,M,time_question,42.965540598274025,0.5344996172382258,41.917921348487106,44.013159848060944,32,3
computational_simulation,056_v40_m90,task_cost,M,time_verification,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,M,time_construction,427.61410175441927,0.9438071468761344,425.76423974654205,429.4639637622965,32,3
computational_simulation,056_v40_m90,task_cost,M,time_interaction,7.556029508339541,0.09121465728616249,7.377248780058662,7.73481023662042,32,3
computational_simulation,056_v40_m90,task_cost,M,time_release,6.562454115363419,0.12736869790439223,6.3128114674708105,6.812096763256028,32,3
computational_simulation,056_v40_m90,task_cost,M,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,056_v40_m90,task_cost,M,time_idle,0.24999999999999872,4.32726979988569e-15,0.24999999999999023,0.2500000000000072,32,3
computational_simulation,057_short_c0,carryover,Q,correct,4.979166666666667,0.09692575124537485,4.789192194225732,5.169141139107602,32,3
computational_simulation,057_short_c0,carryover,Q,incorrect,0.9270833333333333,0.09194042089648959,0.7468801083762137,1.1072865582904527,32,3
computational_simulation,057_short_c0,carryover,Q,unfinished,6.09375,0.09493722577007169,5.907673037490659,6.279826962509341,32,3
computational_simulation,057_short_c0,carryover,Q,released,5.90625,0.09493722577007169,5.720173037490659,6.092326962509341,32,3
computational_simulation,057_short_c0,carryover,Q,never_selected,4.989583333333333,0.09163535022246745,4.809978046897297,5.169188619769369,32,3
computational_simulation,057_short_c0,carryover,Q,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,057_short_c0,carryover,Q,deferred,0.07291666666666667,0.024749529339140177,0.024407589161951924,0.12142574417138141,32,3
computational_simulation,057_short_c0,carryover,Q,blocked,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,057_short_c0,carryover,Q,approved_unreleased,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,057_short_c0,carryover,Q,review_attempts,7.354166666666666,0.06513272223219557,7.226506531091562,7.48182680224177,32,3
computational_simulation,057_short_c0,carryover,Q,repairs,3.4166666666666665,0.08854660802150861,3.2431153149445096,3.5902180183888235,32,3
computational_simulation,057_short_c0,carryover,Q,damage,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,057_short_c0,carryover,Q,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,057_short_c0,carryover,Q,mean_wait,272.0739529889887,2.0714203225016883,268.0139691568854,276.133936821092,32,3
computational_simulation,057_short_c0,carryover,Q,unrelated_wait_sum,1755.222671903455,10.362197083054085,1734.912765620669,1775.532578186241,32,3
computational_simulation,057_short_c0,carryover,Q,source_switches,6.0625,0.08391931075054107,5.898018150928939,6.226981849071061,32,3
computational_simulation,057_short_c0,carryover,Q,source_returns,5.0625,0.08391931075054107,4.898018150928939,5.226981849071061,32,3
computational_simulation,057_short_c0,carryover,Q,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,057_short_c0,carryover,Q,time_orientation,121.78999377719563,1.1039737091476112,119.62620530726632,123.95378224712495,32,3
computational_simulation,057_short_c0,carryover,Q,time_question,64.99864984842289,0.7156129286524878,63.59604850826401,66.40125118858177,32,3
computational_simulation,057_short_c0,carryover,Q,time_verification,103.6194096451203,1.4644718757854227,100.74904476858087,106.48977452165973,32,3
computational_simulation,057_short_c0,carryover,Q,time_construction,224.7208138408949,2.756203225581839,219.3186555187545,230.12297216303529,32,3
computational_simulation,057_short_c0,carryover,Q,time_interaction,12.776606748793014,0.12966548561099764,12.52246239699546,13.03075110059057,32,3
computational_simulation,057_short_c0,carryover,Q,time_release,11.844526139573265,0.19063396015917705,11.470883577661278,12.218168701485252,32,3
computational_simulation,057_short_c0,carryover,Q,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,057_short_c0,carryover,Q,time_idle,0.250000000000001,6.243838471516624e-15,0.24999999999998876,0.2500000000000132,32,3
computational_simulation,057_short_c0,carryover,G,correct,5.177083333333333,0.09926293669017869,4.982527977420583,5.371638689246083,32,3
computational_simulation,057_short_c0,carryover,G,incorrect,1.0104166666666667,0.0964006989500829,0.8214712967245043,1.1993620366088291,32,3
computational_simulation,057_short_c0,carryover,G,unfinished,5.8125,0.09807454099509132,5.620273899649621,6.004726100350379,32,3
