policy,seed,scenario_hash,evidence,status,error,planned_calls,total_loss,accrued_loss,loss_upper_bound,correct_jobs,jobs_closed,reviews_started,reviews_completed,corrections,late_returns,expired_requests,review_busy_ticks,simulated_ticks_completed,incomplete_service,episode_wall_seconds,scheduled_calls,attempts,prompt_tokens,completion_tokens,unknown_token_attempts,request_wall_seconds,agents,closure_penalty,execution_index,horizon,jobs,phase,review_ticks,risk,run_id,workload
myopic,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.359845,12,12,2624,84,0,1.6823859959840775,3,0,1211,12,6,replication,1,frozen,replication/competition/11009/a3/s1/frozen/myopic/lambda0,competition
greedy,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.414293,12,12,2624,84,0,1.6700385678559542,3,0,1212,12,6,replication,1,frozen,replication/competition/11009/a3/s1/frozen/greedy/lambda0,competition
edf,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.40997,12,12,2624,84,0,1.688890054821968,3,0,1213,12,6,replication,1,frozen,replication/competition/11009/a3/s1/frozen/edf/lambda0,competition
delay,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.456705,12,12,2624,84,0,1.6866735611110926,3,0,1214,12,6,replication,1,frozen,replication/competition/11009/a3/s1/frozen/delay/lambda0,competition
fcfs,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,12,12,48,5,6,5,5,0,0,1,5,12,,2.418617,12,12,2570,84,0,1.673598000779748,3,0,1215,12,6,replication,1,frozen,replication/competition/11009/a3/s1/frozen/fcfs/lambda0,competition
greedy,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.36915,12,12,2570,84,0,1.6930048763751984,3,0,1216,12,6,risk_ablation,2,analytical,risk_ablation/competition/11009/a3/s2/analytical/greedy/lambda0,competition
delay,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.33956,12,12,2570,84,0,1.6724976673722267,3,0,1217,12,6,risk_ablation,2,analytical,risk_ablation/competition/11009/a3/s2/analytical/delay/lambda0,competition
greedy,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.402394,12,12,2570,84,0,1.6777779515832663,3,0,1218,12,6,risk_ablation,2,pooled,risk_ablation/competition/11009/a3/s2/pooled/greedy/lambda0,competition
delay,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.320016,12,12,2570,84,0,1.6705885659903288,3,0,1219,12,6,risk_ablation,2,pooled,risk_ablation/competition/11009/a3/s2/pooled/delay/lambda0,competition
delay,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.372777,12,12,2624,84,0,1.668389968574047,3,0,1220,12,6,risk_ablation,1,pooled,risk_ablation/competition/11009/a3/s1/pooled/delay/lambda0,competition
greedy,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,3.363989,12,12,2624,84,0,1.686821237206459,3,0,1221,12,6,risk_ablation,1,pooled,risk_ablation/competition/11009/a3/s1/pooled/greedy/lambda0,competition
delay,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.401771,12,12,2624,84,0,1.6768636163324118,3,0,1222,12,6,risk_ablation,1,analytical,risk_ablation/competition/11009/a3/s1/analytical/delay/lambda0,competition
greedy,11009,bff23955a5bd4b97932f47bb3393d4002c2eededfcd9baf66b75e3b47e7c9533,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.37134,12,12,2624,84,0,1.6707635466009378,3,0,1223,12,6,risk_ablation,1,analytical,risk_ablation/competition/11009/a3/s1/analytical/greedy/lambda0,competition
myopic,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,6,6,3,0,0,6,12,,2.754596,12,12,2624,84,0,1.6860615257173777,3,0,1224,12,6,replication,1,frozen,replication/competition/11010/a3/s1/frozen/myopic/lambda0,competition
greedy,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,6,6,3,0,0,6,12,,2.39009,12,12,2624,84,0,1.6735412310808897,3,0,1225,12,6,replication,1,frozen,replication/competition/11010/a3/s1/frozen/greedy/lambda0,competition
edf,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,6,6,3,0,0,6,12,,2.371924,12,12,2624,84,0,1.6905785407871008,3,0,1226,12,6,replication,1,frozen,replication/competition/11010/a3/s1/frozen/edf/lambda0,competition
delay,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,6,6,3,0,0,6,12,,2.387717,12,12,2624,84,0,1.677724989131093,3,0,1227,12,6,replication,1,frozen,replication/competition/11010/a3/s1/frozen/delay/lambda0,competition
fcfs,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,5,5,3,0,1,5,12,,2.367509,12,12,2624,84,0,1.6724690720438957,3,0,1228,12,6,replication,1,frozen,replication/competition/11010/a3/s1/frozen/fcfs/lambda0,competition
uncertainty,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,5,5,3,0,1,5,12,,2.377231,12,12,2624,84,0,1.6796786338090897,3,0,1229,12,6,replication,1,frozen,replication/competition/11010/a3/s1/frozen/uncertainty/lambda0,competition
greedy,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,8,8,48,5,6,4,4,2,0,2,8,12,,2.339468,12,12,2570,84,0,1.6775282621383667,3,0,1230,12,6,replication,2,frozen,replication/competition/11010/a3/s2/frozen/greedy/lambda0,competition
edf,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,4,4,3,0,2,8,12,,2.366846,12,12,2570,84,0,1.6879112478345633,3,0,1231,12,6,replication,2,frozen,replication/competition/11010/a3/s2/frozen/edf/lambda0,competition
delay,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,4,4,3,0,2,8,12,,2.322441,12,12,2570,84,0,1.67153300344944,3,0,1232,12,6,replication,2,frozen,replication/competition/11010/a3/s2/frozen/delay/lambda0,competition
fcfs,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,8,8,48,5,6,4,4,2,0,2,8,12,,2.357601,12,12,2570,84,0,1.6790634132921696,3,0,1233,12,6,replication,2,frozen,replication/competition/11010/a3/s2/frozen/fcfs/lambda0,competition
uncertainty,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,8,8,48,5,6,4,4,2,0,2,8,12,,2.390616,12,12,2570,84,0,1.6654399875551462,3,0,1234,12,6,replication,2,frozen,replication/competition/11010/a3/s2/frozen/uncertainty/lambda0,competition
myopic,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,8,8,48,5,6,4,4,2,0,2,8,12,,2.405916,12,12,2570,84,0,1.6879404783248901,3,0,1235,12,6,replication,2,frozen,replication/competition/11010/a3/s2/frozen/myopic/lambda0,competition
greedy,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,6,6,3,0,0,6,12,,2.419395,12,12,2624,84,0,1.6937833800911903,3,0,1236,12,6,risk_ablation,1,pooled,risk_ablation/competition/11010/a3/s1/pooled/greedy/lambda0,competition
delay,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,6,6,3,0,0,6,12,,2.411034,12,12,2624,84,0,1.6764024272561073,3,0,1237,12,6,risk_ablation,1,pooled,risk_ablation/competition/11010/a3/s1/pooled/delay/lambda0,competition
greedy,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,6,6,3,0,0,6,12,,2.382679,12,12,2624,84,0,1.6832433696836233,3,0,1238,12,6,risk_ablation,1,analytical,risk_ablation/competition/11010/a3/s1/analytical/greedy/lambda0,competition
delay,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,6,6,3,0,0,6,12,,2.366304,12,12,2624,84,0,1.6730590742081404,3,0,1239,12,6,risk_ablation,1,analytical,risk_ablation/competition/11010/a3/s1/analytical/delay/lambda0,competition
delay,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,4,4,3,0,2,8,12,,3.047095,12,12,2570,84,0,1.6752929892390966,3,0,1240,12,6,risk_ablation,2,analytical,risk_ablation/competition/11010/a3/s2/analytical/delay/lambda0,competition
greedy,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,8,8,48,5,6,4,4,2,0,2,8,12,,2.355685,12,12,2570,84,0,1.673620767891407,3,0,1241,12,6,risk_ablation,2,analytical,risk_ablation/competition/11010/a3/s2/analytical/greedy/lambda0,competition
delay,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,0,0,48,6,6,4,4,3,0,2,8,12,,2.362926,12,12,2570,84,0,1.6768686771392822,3,0,1242,12,6,risk_ablation,2,pooled,risk_ablation/competition/11010/a3/s2/pooled/delay/lambda0,competition
greedy,11010,6b1525215771bc2104b0aea5c43ae1e4e4a00c0e55f6a8f20823741dc335c292,live_gpu,completed,,12,8,8,48,5,6,4,4,2,0,2,8,12,,2.366401,12,12,2570,84,0,1.677790965884924,3,0,1243,12,6,risk_ablation,2,pooled,risk_ablation/competition/11010/a3/s2/pooled/greedy/lambda0,competition
edf,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,4,4,48,5,6,4,4,0,0,2,8,12,,2.358857,12,12,2570,84,0,1.6937824077904224,3,0,1244,12,6,replication,2,frozen,replication/competition/11011/a3/s2/frozen/edf/lambda0,competition
delay,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,4,4,48,5,6,4,4,1,0,2,8,12,,2.359733,12,12,2570,84,0,1.6820958722382784,3,0,1245,12,6,replication,2,frozen,replication/competition/11011/a3/s2/frozen/delay/lambda0,competition
fcfs,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.345875,12,12,2570,84,0,1.6866352502256632,3,0,1246,12,6,replication,2,frozen,replication/competition/11011/a3/s2/frozen/fcfs/lambda0,competition
uncertainty,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.332228,12,12,2570,84,0,1.6710664499551058,3,0,1247,12,6,replication,2,frozen,replication/competition/11011/a3/s2/frozen/uncertainty/lambda0,competition
myopic,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,4,4,48,5,6,4,4,1,0,2,8,12,,2.35573,12,12,2570,84,0,1.6796376165002584,3,0,1248,12,6,replication,2,frozen,replication/competition/11011/a3/s2/frozen/myopic/lambda0,competition
greedy,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,4,4,48,5,6,4,4,1,0,2,8,12,,2.374682,12,12,2570,84,0,1.6663626302033663,3,0,1249,12,6,replication,2,frozen,replication/competition/11011/a3/s2/frozen/greedy/lambda0,competition
delay,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,0,0,48,6,6,6,6,2,0,0,6,12,,2.385206,12,12,2624,84,0,1.6776740588247776,3,0,1250,12,6,replication,1,frozen,replication/competition/11011/a3/s1/frozen/delay/lambda0,competition
fcfs,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,12,12,48,5,6,5,5,1,0,1,5,12,,2.42078,12,12,2624,84,0,1.6595217231661081,3,0,1251,12,6,replication,1,frozen,replication/competition/11011/a3/s1/frozen/fcfs/lambda0,competition
uncertainty,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,12,12,48,5,6,5,5,1,0,1,5,12,,2.412051,12,12,2624,84,0,1.6702991519123316,3,0,1252,12,6,replication,1,frozen,replication/competition/11011/a3/s1/frozen/uncertainty/lambda0,competition
myopic,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,0,0,48,6,6,5,5,2,0,1,5,12,,2.448179,12,12,2570,84,0,1.7029326036572456,3,0,1253,12,6,replication,1,frozen,replication/competition/11011/a3/s1/frozen/myopic/lambda0,competition
greedy,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,0,0,48,6,6,5,5,2,0,1,5,12,,2.393792,12,12,2570,84,0,1.669358555227518,3,0,1254,12,6,replication,1,frozen,replication/competition/11011/a3/s1/frozen/greedy/lambda0,competition
edf,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,0,0,48,6,6,6,6,2,0,0,6,12,,2.410525,12,12,2624,84,0,1.6952356211841106,3,0,1255,12,6,replication,1,frozen,replication/competition/11011/a3/s1/frozen/edf/lambda0,competition
greedy,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,4,4,48,5,6,4,4,1,0,2,8,12,,2.394217,12,12,2570,84,0,1.6965790018439293,3,0,1256,12,6,risk_ablation,2,analytical,risk_ablation/competition/11011/a3/s2/analytical/greedy/lambda0,competition
delay,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,4,4,48,5,6,4,4,1,0,2,8,12,,2.428651,12,12,2570,84,0,1.6839274931699038,3,0,1257,12,6,risk_ablation,2,analytical,risk_ablation/competition/11011/a3/s2/analytical/delay/lambda0,competition
greedy,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,4,4,48,5,6,4,4,1,0,2,8,12,,2.470774,12,12,2570,84,0,1.670327192172408,3,0,1258,12,6,risk_ablation,2,pooled,risk_ablation/competition/11011/a3/s2/pooled/greedy/lambda0,competition
delay,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,4,4,48,5,6,4,4,1,0,2,8,12,,2.401347,12,12,2570,84,0,1.6843650452792645,3,0,1259,12,6,risk_ablation,2,pooled,risk_ablation/competition/11011/a3/s2/pooled/delay/lambda0,competition
delay,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,0,0,48,6,6,6,6,2,0,0,6,12,,2.392823,12,12,2624,84,0,1.6720604188740253,3,0,1260,12,6,risk_ablation,1,pooled,risk_ablation/competition/11011/a3/s1/pooled/delay/lambda0,competition
greedy,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,0,0,48,6,6,5,5,2,0,1,5,12,,2.374221,12,12,2570,84,0,1.6881518866866827,3,0,1261,12,6,risk_ablation,1,pooled,risk_ablation/competition/11011/a3/s1/pooled/greedy/lambda0,competition
delay,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,0,0,48,6,6,6,6,2,0,0,6,12,,2.387154,12,12,2624,84,0,1.6865711323916912,3,0,1262,12,6,risk_ablation,1,analytical,risk_ablation/competition/11011/a3/s1/analytical/delay/lambda0,competition
greedy,11011,e1bb9c502d716b18aa356f7a695a9ebc397a61cce4d643f72d8fa24e7be9bc47,live_gpu,completed,,12,0,0,48,6,6,5,5,2,0,1,5,12,,2.379438,12,12,2570,84,0,1.6887128595262766,3,0,1263,12,6,risk_ablation,1,analytical,risk_ablation/competition/11011/a3/s1/analytical/greedy/lambda0,competition
fcfs,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.404325,12,12,2624,84,0,1.6929048281162977,3,0,1264,12,6,replication,1,frozen,replication/competition/11012/a3/s1/frozen/fcfs/lambda0,competition
uncertainty,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.344732,12,12,2624,84,0,1.677447197958827,3,0,1265,12,6,replication,1,frozen,replication/competition/11012/a3/s1/frozen/uncertainty/lambda0,competition
myopic,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.439259,12,12,2624,84,0,1.6968597434461117,3,0,1266,12,6,replication,1,frozen,replication/competition/11012/a3/s1/frozen/myopic/lambda0,competition
greedy,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.672575,12,12,2624,84,0,1.6760244499891996,3,0,1267,12,6,replication,1,frozen,replication/competition/11012/a3/s1/frozen/greedy/lambda0,competition
edf,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.452123,12,12,2624,84,0,1.6775932479649782,3,0,1268,12,6,replication,1,frozen,replication/competition/11012/a3/s1/frozen/edf/lambda0,competition
delay,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.524948,12,12,2624,84,0,1.676260756328702,3,0,1269,12,6,replication,1,frozen,replication/competition/11012/a3/s1/frozen/delay/lambda0,competition
uncertainty,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.32887,12,12,2570,84,0,1.6715890504419804,3,0,1270,12,6,replication,2,frozen,replication/competition/11012/a3/s2/frozen/uncertainty/lambda0,competition
myopic,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,3.074754,12,12,2570,84,0,1.6892830822616816,3,0,1271,12,6,replication,2,frozen,replication/competition/11012/a3/s2/frozen/myopic/lambda0,competition
greedy,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.359428,12,12,2570,84,0,1.6659893225878477,3,0,1272,12,6,replication,2,frozen,replication/competition/11012/a3/s2/frozen/greedy/lambda0,competition
edf,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,12,12,48,5,6,4,4,0,0,2,8,12,,2.348082,12,12,2570,84,0,1.6706183329224586,3,0,1273,12,6,replication,2,frozen,replication/competition/11012/a3/s2/frozen/edf/lambda0,competition
delay,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.351178,12,12,2570,84,0,1.6648587137460709,3,0,1274,12,6,replication,2,frozen,replication/competition/11012/a3/s2/frozen/delay/lambda0,competition
fcfs,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.327338,12,12,2570,84,0,1.6732567846775055,3,0,1275,12,6,replication,2,frozen,replication/competition/11012/a3/s2/frozen/fcfs/lambda0,competition
greedy,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,3.218368,12,12,2624,84,0,1.6804500073194504,3,0,1276,12,6,risk_ablation,1,pooled,risk_ablation/competition/11012/a3/s1/pooled/greedy/lambda0,competition
delay,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.38026,12,12,2624,84,0,1.6645763106644154,3,0,1277,12,6,risk_ablation,1,pooled,risk_ablation/competition/11012/a3/s1/pooled/delay/lambda0,competition
greedy,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.370577,12,12,2624,84,0,1.6587255410850048,3,0,1278,12,6,risk_ablation,1,analytical,risk_ablation/competition/11012/a3/s1/analytical/greedy/lambda0,competition
delay,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,6,6,1,0,0,6,12,,2.376547,12,12,2624,84,0,1.669121054932475,3,0,1279,12,6,risk_ablation,1,analytical,risk_ablation/competition/11012/a3/s1/analytical/delay/lambda0,competition
delay,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.336995,12,12,2570,84,0,1.6668449193239212,3,0,1280,12,6,risk_ablation,2,analytical,risk_ablation/competition/11012/a3/s2/analytical/delay/lambda0,competition
greedy,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.30622,12,12,2570,84,0,1.66229597479105,3,0,1281,12,6,risk_ablation,2,analytical,risk_ablation/competition/11012/a3/s2/analytical/greedy/lambda0,competition
delay,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.328963,12,12,2570,84,0,1.657789347693324,3,0,1282,12,6,risk_ablation,2,pooled,risk_ablation/competition/11012/a3/s2/pooled/delay/lambda0,competition
greedy,11012,0ba64e29258de5b51c61511705fd935a26d5cb38e3c82b77edc1089a342aa98a,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.330128,12,12,2570,84,0,1.675332522019744,3,0,1283,12,6,risk_ablation,2,pooled,risk_ablation/competition/11012/a3/s2/pooled/greedy/lambda0,competition
myopic,11013,16ae8bb7879b00d466fcf7695371d52a11073cd85f3a9d7ac25ae93e7b228297,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.319056,12,12,2570,84,0,1.6727457027882338,3,0,1284,12,6,replication,2,frozen,replication/competition/11013/a3/s2/frozen/myopic/lambda0,competition
greedy,11013,16ae8bb7879b00d466fcf7695371d52a11073cd85f3a9d7ac25ae93e7b228297,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.320255,12,12,2570,84,0,1.6726718619465828,3,0,1285,12,6,replication,2,frozen,replication/competition/11013/a3/s2/frozen/greedy/lambda0,competition
edf,11013,16ae8bb7879b00d466fcf7695371d52a11073cd85f3a9d7ac25ae93e7b228297,live_gpu,completed,,12,8,8,48,5,6,4,4,0,0,2,8,12,,2.32869,12,12,2570,84,0,1.679153436794877,3,0,1286,12,6,replication,2,frozen,replication/competition/11013/a3/s2/frozen/edf/lambda0,competition
delay,11013,16ae8bb7879b00d466fcf7695371d52a11073cd85f3a9d7ac25ae93e7b228297,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.559477,12,12,2570,84,0,1.6964091341942549,3,0,1287,12,6,replication,2,frozen,replication/competition/11013/a3/s2/frozen/delay/lambda0,competition
fcfs,11013,16ae8bb7879b00d466fcf7695371d52a11073cd85f3a9d7ac25ae93e7b228297,live_gpu,completed,,12,0,0,48,6,6,4,4,1,0,2,8,12,,2.357973,12,12,2570,84,0,1.680080346763134,3,0,1288,12,6,replication,2,frozen,replication/competition/11013/a3/s2/frozen/fcfs/lambda0,competition
uncertainty,11013,16ae8bb7879b00d466fcf7695371d52a11073cd85f3a9d7ac25ae93e7b228297,live_gpu,completed,,12,8,8,48,5,6,4,4,0,0,2,8,12,,2.375196,12,12,2570,84,0,1.6642163917422295,3,0,1289,12,6,replication,2,frozen,replication/competition/11013/a3/s2/frozen/uncertainty/lambda0,competition
