condition_id,comparison,loss,loss_low,loss_high,wins,ties,losses,active_time,active_time_low,active_time_high,session_offers,session_offers_low,session_offers_high,correct,correct_low,correct_high,missed_useful,missed_useful_low,missed_useful_high,harms,harms_low,harms_high
core_high_0.25_12_model,guarded-unguarded,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_12_model,guarded-no_review,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_12_model_risk,guarded-sticky_edf,-0.6666666666666666,-2.0,0.0,1,5,0,-0.5833333333333334,-1.375,0.08333333333333333,-1.1666666666666667,-2.0,-0.3333333333333333,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,-0.16666666666666666,-0.5,0.0
core_high_0.25_12_model_risk,guarded-greedy,2.0,0.0,6.0,0,5,1,1.6666666666666667,1.0416666666666667,2.3333333333333335,0.8333333333333334,0.3333333333333333,1.3333333333333333,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
core_high_0.25_12_model_risk,guarded-edf,0.0,0.0,0.0,0,6,0,-0.5833333333333334,-1.1666666666666667,-0.08333333333333333,-0.6666666666666666,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_12_model_risk,guarded-density,1.3333333333333333,-2.0,6.0,1,4,1,1.9166666666666667,1.7083333333333333,2.0833333333333335,0.6666666666666666,0.3333333333333333,1.0,-0.16666666666666666,-1.0,0.5,0.0,0.0,0.0,0.16666666666666666,-0.5,1.0
core_high_0.25_12_model_risk,guarded-unguarded,2.0,0.0,6.0,0,5,1,1.6666666666666667,0.8333333333333334,2.4583333333333335,0.8333333333333334,0.3333333333333333,1.3333333333333333,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
core_high_0.25_12_model_risk,guarded-no_review,3.3333333333333335,-4.0,12.0,1,3,2,10.25,9.791666666666666,10.708333333333334,7.166666666666667,6.5,7.833333333333333,-0.6666666666666666,-1.8333333333333333,0.3333333333333333,-0.16666666666666666,-0.5,0.0,0.8333333333333334,0.0,1.8333333333333333
core_high_0.25_24_ideal,guarded-sticky_edf,5.333333333333333,0.6666666666666666,13.333333333333334,0,3,3,-0.5833333333333334,-1.375,0.08333333333333333,-1.1666666666666667,-2.0,-0.3333333333333333,-0.6666666666666666,-1.3333333333333333,-0.16666666666666666,0.6666666666666666,0.16666666666666666,1.3333333333333333,0.0,0.0,0.0
core_high_0.25_24_ideal,guarded-greedy,-2.0,-9.333333333333334,5.333333333333333,2,2,2,1.6666666666666667,1.0416666666666667,2.3333333333333335,0.8333333333333334,0.3333333333333333,1.3333333333333333,0.5,0.0,1.1666666666666667,-0.5,-1.1666666666666667,0.0,0.0,0.0,0.0
core_high_0.25_24_ideal,guarded-edf,2.6666666666666665,0.0,6.666666666666667,0,4,2,-0.5833333333333334,-1.1666666666666667,-0.08333333333333333,-0.6666666666666666,-1.3333333333333333,0.0,-0.3333333333333333,-0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
core_high_0.25_24_ideal,guarded-density,-3.3333333333333335,-9.333333333333334,4.0,3,2,1,1.9166666666666667,1.7083333333333333,2.0833333333333335,0.6666666666666666,0.3333333333333333,1.0,0.5,0.16666666666666666,0.8333333333333334,-0.5,-0.8333333333333334,-0.16666666666666666,0.0,0.0,0.0
core_high_0.25_24_ideal,guarded-unguarded,-2.0,-9.333333333333334,5.333333333333333,2,2,2,1.6666666666666667,0.8333333333333334,2.4583333333333335,0.8333333333333334,0.3333333333333333,1.3333333333333333,0.5,0.0,1.1666666666666667,-0.5,-1.1666666666666667,0.0,0.0,0.0,0.0
core_high_0.25_24_ideal,guarded-no_review,-39.333333333333336,-58.666666666666664,-18.0,5,1,0,10.25,9.791666666666666,10.708333333333334,7.166666666666667,6.5,7.833333333333333,4.666666666666667,2.1666666666666665,6.833333333333333,-4.666666666666667,-6.833333333333333,-2.1666666666666665,0.0,0.0,0.0
core_high_0.25_24_model,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_24_model,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_24_model,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_24_model,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_24_model,guarded-unguarded,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_24_model,guarded-no_review,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_24_model_risk,guarded-sticky_edf,-0.6666666666666666,-2.0,0.0,1,5,0,-0.5833333333333334,-1.375,0.08333333333333333,-1.1666666666666667,-2.0,-0.3333333333333333,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,-0.16666666666666666,-0.5,0.0
core_high_0.25_24_model_risk,guarded-greedy,2.0,0.0,6.0,0,5,1,1.6666666666666667,1.0416666666666667,2.3333333333333335,0.8333333333333334,0.3333333333333333,1.3333333333333333,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
core_high_0.25_24_model_risk,guarded-edf,0.0,0.0,0.0,0,6,0,-0.5833333333333334,-1.1666666666666667,-0.08333333333333333,-0.6666666666666666,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_24_model_risk,guarded-density,1.3333333333333333,-2.0,6.0,1,4,1,1.9166666666666667,1.7083333333333333,2.0833333333333335,0.6666666666666666,0.3333333333333333,1.0,-0.16666666666666666,-1.0,0.5,0.0,0.0,0.0,0.16666666666666666,-0.5,1.0
core_high_0.25_24_model_risk,guarded-unguarded,2.0,0.0,6.0,0,5,1,1.6666666666666667,0.8333333333333334,2.4583333333333335,0.8333333333333334,0.3333333333333333,1.3333333333333333,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
core_high_0.25_24_model_risk,guarded-no_review,3.3333333333333335,-4.0,12.0,1,3,2,10.25,9.791666666666666,10.708333333333334,7.166666666666667,6.5,7.833333333333333,-0.6666666666666666,-1.8333333333333333,0.3333333333333333,-0.16666666666666666,-0.5,0.0,0.8333333333333334,0.0,1.8333333333333333
core_high_1_6_ideal,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_6_ideal,guarded-greedy,4.0,1.3333333333333333,7.333333333333333,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_6_ideal,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_6_ideal,guarded-density,4.666666666666667,0.0,9.333333333333334,1,1,4,0.4166666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,-0.16666666666666666,-0.5,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0
core_high_1_6_ideal,guarded-unguarded,4.666666666666667,0.0,9.333333333333334,1,1,4,0.4166666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,-0.16666666666666666,-0.5,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0
core_high_1_6_ideal,guarded-no_review,-15.333333333333334,-24.0,-6.666666666666667,5,1,0,5.25,5.25,5.25,3.0,3.0,3.0,1.8333333333333333,0.8333333333333334,2.6666666666666665,-1.8333333333333333,-2.6666666666666665,-0.8333333333333334,0.0,0.0,0.0
core_high_1_6_model,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_6_model,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_6_model,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_6_model,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_6_model,guarded-unguarded,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_6_model,guarded-no_review,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_6_model_risk,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_6_model_risk,guarded-greedy,1.3333333333333333,-2.0,6.0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.5,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0
core_high_1_6_model_risk,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_6_model_risk,guarded-density,1.3333333333333333,-3.3333333333333335,6.0,1,3,2,0.4166666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,-0.16666666666666666,-0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.5,0.0,-0.5,0.5
core_high_1_6_model_risk,guarded-unguarded,1.3333333333333333,-3.3333333333333335,6.0,1,3,2,0.4166666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,-0.16666666666666666,-0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.5,0.0,-0.5,0.5
core_high_1_6_model_risk,guarded-no_review,0.6666666666666666,0.0,2.0,0,5,1,5.25,5.25,5.25,3.0,3.0,3.0,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5
core_high_1_12_ideal,guarded-sticky_edf,2.0,0.0,6.0,0,5,1,-0.5,-1.25,0.20833333333333334,-1.3333333333333333,-2.1666666666666665,-0.6666666666666666,-0.16666666666666666,-0.5,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0
core_high_1_12_ideal,guarded-greedy,-4.0,-6.666666666666667,-1.3333333333333333,4,2,0,0.5833333333333334,-0.4166666666666667,1.6666666666666667,0.16666666666666666,-0.3333333333333333,0.6666666666666666,1.0,0.5,1.5,-1.0,-1.5,-0.5,0.0,0.0,0.0
core_high_1_12_ideal,guarded-edf,-1.3333333333333333,-2.6666666666666665,0.0,2,4,0,-0.8333333333333334,-1.3760416666666666,-0.25,-0.8333333333333334,-1.3333333333333333,-0.3333333333333333,0.16666666666666666,0.0,0.5,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0
core_high_1_12_ideal,guarded-density,-0.6666666666666666,-2.6666666666666665,1.3333333333333333,2,3,1,1.0,0.041666666666666664,1.9583333333333333,-0.6666666666666666,-1.3333333333333333,-0.16666666666666666,0.3333333333333333,-0.3333333333333333,1.0,-0.3333333333333333,-1.0,0.3333333333333333,0.0,0.0,0.0
core_high_1_12_ideal,guarded-unguarded,0.6666666666666666,-1.3333333333333333,2.6666666666666665,1,3,2,0.7083333333333334,-0.1260416666666666,1.6666666666666667,-0.3333333333333333,-0.6666666666666666,0.0,0.16666666666666666,-0.3333333333333333,0.6666666666666666,-0.16666666666666666,-0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
core_high_1_12_ideal,guarded-no_review,-32.0,-45.333333333333336,-15.983333333333425,5,1,0,10.583333333333334,10.041666666666666,11.25,5.0,4.333333333333333,5.666666666666667,4.0,2.0,5.5,-4.0,-5.5,-2.0,0.0,0.0,0.0
core_high_1_12_model,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_12_model,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_12_model,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_12_model,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_12_model,guarded-unguarded,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_12_model,guarded-no_review,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_12_model_risk,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,-0.5,-1.25,0.20833333333333334,-1.3333333333333333,-2.1666666666666665,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_12_model_risk,guarded-greedy,1.3333333333333333,0.0,2.6666666666666665,0,4,2,0.5833333333333334,-0.4166666666666667,1.6666666666666667,0.16666666666666666,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
core_high_1_12_model_risk,guarded-edf,-2.0,-6.0,0.0,1,5,0,-0.8333333333333334,-1.3760416666666666,-0.25,-0.8333333333333334,-1.3333333333333333,-0.3333333333333333,0.16666666666666666,0.0,0.5,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0
core_high_1_12_model_risk,guarded-density,0.0,-2.0,2.0,1,4,1,1.0,0.041666666666666664,1.9583333333333333,-0.6666666666666666,-1.3333333333333333,-0.16666666666666666,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5
core_high_1_12_model_risk,guarded-unguarded,0.0,-2.0,2.0,1,4,1,0.7083333333333334,-0.1260416666666666,1.6666666666666667,-0.3333333333333333,-0.6666666666666666,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5
core_high_1_12_model_risk,guarded-no_review,2.0,-4.0,8.0,1,3,2,10.583333333333334,10.041666666666666,11.25,5.0,4.333333333333333,5.666666666666667,-0.5,-1.3333333333333333,0.3333333333333333,-0.16666666666666666,-0.5,0.0,0.6666666666666666,0.0,1.3333333333333333
core_high_1_24_ideal,guarded-sticky_edf,2.0,0.0,6.0,0,5,1,-0.5,-1.25,0.20833333333333334,-1.3333333333333333,-2.1666666666666665,-0.6666666666666666,-0.16666666666666666,-0.5,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0
core_high_1_24_ideal,guarded-greedy,-4.0,-6.666666666666667,-1.3333333333333333,4,2,0,0.5833333333333334,-0.4166666666666667,1.6666666666666667,0.16666666666666666,-0.3333333333333333,0.6666666666666666,1.0,0.5,1.5,-1.0,-1.5,-0.5,0.0,0.0,0.0
core_high_1_24_ideal,guarded-edf,-1.3333333333333333,-2.6666666666666665,0.0,2,4,0,-0.8333333333333334,-1.3760416666666666,-0.25,-0.8333333333333334,-1.3333333333333333,-0.3333333333333333,0.16666666666666666,0.0,0.5,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0
core_high_1_24_ideal,guarded-density,-0.6666666666666666,-2.6666666666666665,1.3333333333333333,2,3,1,1.0,0.041666666666666664,1.9583333333333333,-0.6666666666666666,-1.3333333333333333,-0.16666666666666666,0.3333333333333333,-0.3333333333333333,1.0,-0.3333333333333333,-1.0,0.3333333333333333,0.0,0.0,0.0
core_high_1_24_ideal,guarded-unguarded,0.6666666666666666,-1.3333333333333333,2.6666666666666665,1,3,2,0.7083333333333334,-0.1260416666666666,1.6666666666666667,-0.3333333333333333,-0.6666666666666666,0.0,0.16666666666666666,-0.3333333333333333,0.6666666666666666,-0.16666666666666666,-0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
core_high_1_24_ideal,guarded-no_review,-32.0,-45.333333333333336,-15.983333333333425,5,1,0,10.583333333333334,10.041666666666666,11.25,5.0,4.333333333333333,5.666666666666667,4.0,2.0,5.5,-4.0,-5.5,-2.0,0.0,0.0,0.0
core_high_1_24_model,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_24_model,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_24_model,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_24_model,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_24_model,guarded-unguarded,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_24_model,guarded-no_review,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_24_model_risk,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,-0.5,-1.25,0.20833333333333334,-1.3333333333333333,-2.1666666666666665,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_1_24_model_risk,guarded-greedy,1.3333333333333333,0.0,2.6666666666666665,0,4,2,0.5833333333333334,-0.4166666666666667,1.6666666666666667,0.16666666666666666,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
core_high_1_24_model_risk,guarded-edf,-2.0,-6.0,0.0,1,5,0,-0.8333333333333334,-1.3760416666666666,-0.25,-0.8333333333333334,-1.3333333333333333,-0.3333333333333333,0.16666666666666666,0.0,0.5,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0
core_high_1_24_model_risk,guarded-density,0.0,-2.0,2.0,1,4,1,1.0,0.041666666666666664,1.9583333333333333,-0.6666666666666666,-1.3333333333333333,-0.16666666666666666,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5
core_high_1_24_model_risk,guarded-unguarded,0.0,-2.0,2.0,1,4,1,0.7083333333333334,-0.1260416666666666,1.6666666666666667,-0.3333333333333333,-0.6666666666666666,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5
core_high_1_24_model_risk,guarded-no_review,2.0,-4.0,8.0,1,3,2,10.583333333333334,10.041666666666666,11.25,5.0,4.333333333333333,5.666666666666667,-0.5,-1.3333333333333333,0.3333333333333333,-0.16666666666666666,-0.5,0.0,0.6666666666666666,0.0,1.3333333333333333
unrelated_ideal,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unrelated_ideal,guarded-greedy,0.6666666666666666,-3.3333333333333335,4.666666666666667,1,3,2,1.125,0.0,2.625,0.5,0.0,1.1666666666666667,0.5,0.0,1.1666666666666667,-0.5,-1.1666666666666667,0.0,0.0,0.0,0.0
unrelated_ideal,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unrelated_ideal,guarded-density,0.6666666666666666,-3.3333333333333335,4.666666666666667,1,3,2,1.125,0.0,2.625,0.5,0.0,1.1666666666666667,0.5,0.0,1.1666666666666667,-0.5,-1.1666666666666667,0.0,0.0,0.0,0.0
unrelated_ideal,guarded-unguarded,0.6666666666666666,-3.3333333333333335,4.666666666666667,1,3,2,1.125,0.0,2.625,0.5,0.0,1.1666666666666667,0.5,0.0,1.1666666666666667,-0.5,-1.1666666666666667,0.0,0.0,0.0,0.0
unrelated_ideal,guarded-no_review,-26.666666666666668,-39.333333333333336,-12.0,5,1,0,11.0,11.0,11.0,5.0,5.0,5.0,3.3333333333333335,1.6666666666666667,4.666666666666667,-3.3333333333333335,-4.666666666666667,-1.6666666666666667,0.0,0.0,0.0
imperfect_ideal,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.041666666666666664,0.0,0.125,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imperfect_ideal,guarded-greedy,-6.0,-12.0,-1.3333333333333333,4,2,0,1.125,-0.3333333333333333,2.751041666666661,1.3333333333333333,0.6666666666666666,2.1666666666666665,1.1666666666666667,0.5,2.0,-1.1666666666666667,-2.0,-0.5,0.0,0.0,0.0
imperfect_ideal,guarded-edf,-3.3333333333333335,-7.333333333333333,-0.6666666666666666,3,3,0,-0.2916666666666667,-0.8333333333333334,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.8333333333333334,0.3333333333333333,0.0,0.6666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0
imperfect_ideal,guarded-density,-2.6666666666666665,-8.0,1.3333333333333333,2,3,1,1.5416666666666667,0.125,3.0833333333333335,0.5,-0.6666666666666666,1.6666666666666667,0.5,-0.3333333333333333,1.5,-0.5,-1.5,0.3333333333333333,0.0,0.0,0.0
imperfect_ideal,guarded-unguarded,-2.6666666666666665,-8.0,1.3333333333333333,2,3,1,1.5416666666666667,0.125,3.0833333333333335,0.5,-0.6666666666666666,1.6666666666666667,0.5,-0.3333333333333333,1.5,-0.5,-1.5,0.3333333333333333,0.0,0.0,0.0
imperfect_ideal,guarded-no_review,-34.0,-50.0,-16.0,5,1,0,11.125,10.375,11.708333333333334,6.166666666666667,5.666666666666667,6.666666666666667,4.166666666666667,2.0,6.0,-4.166666666666667,-6.0,-2.0,0.0,0.0,0.0
no_reuse_ideal,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.16666666666666666,0.041666666666666664,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_reuse_ideal,guarded-greedy,0.6666666666666666,-3.3333333333333335,4.666666666666667,1,3,2,1.0833333333333333,-0.041666666666666664,2.501041666666661,0.16666666666666666,-0.6666666666666666,1.0,0.5,0.0,1.1666666666666667,-0.5,-1.1666666666666667,0.0,0.0,0.0,0.0
no_reuse_ideal,guarded-edf,0.0,0.0,0.0,0,6,0,0.16666666666666666,0.041666666666666664,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_reuse_ideal,guarded-density,1.3333333333333333,-3.3333333333333335,6.016666666666576,1,3,2,1.25,0.25,2.5833333333333335,0.16666666666666666,-0.6666666666666666,1.0,0.3333333333333333,-0.3333333333333333,1.1666666666666667,-0.3333333333333333,-1.1666666666666667,0.3333333333333333,0.0,0.0,0.0
no_reuse_ideal,guarded-unguarded,1.3333333333333333,-3.3333333333333335,6.016666666666576,1,3,2,1.25,0.25,2.5833333333333335,0.16666666666666666,-0.6666666666666666,1.0,0.3333333333333333,-0.3333333333333333,1.1666666666666667,-0.3333333333333333,-1.1666666666666667,0.3333333333333333,0.0,0.0,0.0
no_reuse_ideal,guarded-no_review,-26.666666666666668,-39.333333333333336,-12.0,5,1,0,10.875,10.791666666666666,10.958333333333334,4.666666666666667,4.333333333333333,5.0,3.3333333333333335,1.6666666666666667,4.666666666666667,-3.3333333333333335,-4.666666666666667,-1.6666666666666667,0.0,0.0,0.0
complex_groups_ideal,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complex_groups_ideal,guarded-greedy,-6.0,-12.0,-1.3333333333333333,4,2,0,1.0833333333333333,-0.33645833333333314,2.75,1.5,1.0,2.1666666666666665,1.1666666666666667,0.5,2.0,-1.1666666666666667,-2.0,-0.5,0.0,0.0,0.0
complex_groups_ideal,guarded-edf,-3.3333333333333335,-7.333333333333333,-0.6666666666666666,3,3,0,-0.3333333333333333,-0.9166666666666666,0.2927083333333277,0.5,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.6666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0
complex_groups_ideal,guarded-density,-2.6666666666666665,-8.0,1.3333333333333333,2,3,1,1.5,0.041666666666666664,3.0833333333333335,0.6666666666666666,-0.16666666666666666,1.6666666666666667,0.5,-0.3333333333333333,1.5,-0.5,-1.5,0.3333333333333333,0.0,0.0,0.0
complex_groups_ideal,guarded-unguarded,-2.6666666666666665,-8.0,1.3333333333333333,2,3,1,1.5,0.041666666666666664,3.0833333333333335,0.6666666666666666,-0.16666666666666666,1.6666666666666667,0.5,-0.3333333333333333,1.5,-0.5,-1.5,0.3333333333333333,0.0,0.0,0.0
complex_groups_ideal,guarded-no_review,-34.0,-50.0,-16.0,5,1,0,11.083333333333334,10.291666666666666,11.708333333333334,6.333333333333333,6.0,6.666666666666667,4.166666666666667,2.0,6.0,-4.166666666666667,-6.0,-2.0,0.0,0.0,0.0
slow_decisions_ideal,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.041666666666666664,0.0,0.125,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slow_decisions_ideal,guarded-greedy,3.3333333333333335,-0.6666666666666666,7.333333333333333,1,2,3,-0.5,-1.2083333333333333,0.08333333333333333,-0.3333333333333333,-0.6666666666666666,0.0,0.16666666666666666,0.0,0.5,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0
slow_decisions_ideal,guarded-edf,0.0,0.0,0.0,0,6,0,0.041666666666666664,0.0,0.125,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slow_decisions_ideal,guarded-density,4.0,-2.0,10.666666666666666,2,1,3,0.125,-1.3333333333333333,1.9583333333333333,-0.3333333333333333,-0.8333333333333334,0.3333333333333333,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0,0.0,0.0
