blocked_unresolved,bundle_id,completed_reviews,corrections,expired_useful_opportunities,greedy_search_different_heads,multi_eligible_dispatches,operational_loss,policy,replicate,review_busy_ticks,review_duration,review_utilization,service_failure_loss,status,task_completed,total_waiting_ticks,unstaged_failures,variant,wrong_transaction_loss,wrong_transactions,planning_seconds,max_planning_seconds
0,evaluation_08,0,0,0,3,4,4,no_review,0,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,0.0001195250079035759,2.9509072192013264e-05
0,evaluation_08,2,0,0,1,1,4,fcfs,0,2,1,0.4,4,completed,2,1,1,complexity_time,0,0,6.618304178118706e-05,3.1210947781801224e-05
0,evaluation_08,2,0,1,1,1,8,edf,1,4,2,0.8,4,completed,2,2,0,reference,4,1,8.355395402759314e-05,4.539208021014929e-05
0,evaluation_08,2,0,1,1,1,8,uncertainty,1,4,2,0.8,4,completed,2,2,0,reference,4,1,8.314289152622223e-05,4.345003981143236e-05
0,evaluation_08,2,0,1,1,1,8,greedy,1,4,2,0.8,4,completed,2,2,0,reference,4,1,7.408694364130497e-05,3.593496512621641e-05
0,evaluation_08,2,0,1,1,1,8,search,1,4,2,0.8,4,completed,2,2,0,reference,4,1,0.00010612607002258301,5.237304139882326e-05
0,evaluation_08,0,0,1,1,3,8,no_review,1,0,2,0.0,4,completed,2,0,0,reference,4,1,0.00017762277275323868,4.238099791109562e-05
0,evaluation_08,2,0,1,1,1,8,fcfs,1,4,2,0.8,4,completed,2,2,0,reference,4,1,8.207291830331087e-05,4.74459957331419e-05
0,evaluation_08,3,1,0,2,2,0,edf,1,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00011530495248734951,3.7592020817101e-05
0,evaluation_08,3,1,0,2,2,0,uncertainty,1,3,1,0.6,0,completed,3,2,0,reference,0,0,0.0001004671212285757,3.452901728451252e-05
0,evaluation_08,3,1,0,2,2,0,greedy,1,3,1,0.6,0,completed,3,2,0,reference,0,0,9.919307194650173e-05,3.4097000025212765e-05
0,evaluation_08,3,1,0,1,2,0,search,1,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00012489920482039452,4.1070044972002506e-05
0,evaluation_08,0,0,1,3,4,8,no_review,1,0,1,0.0,4,completed,2,0,0,reference,4,1,0.00020063004922121763,6.201502401381731e-05
0,evaluation_08,3,1,0,1,2,0,fcfs,1,3,1,0.6,0,completed,3,2,0,reference,0,0,9.425007738173008e-05,3.222096711397171e-05
0,evaluation_08,2,0,1,1,1,8,edf,1,4,2,0.8,4,completed,2,2,0,approve_block,4,1,8.53448873385787e-05,4.805892240256071e-05
0,evaluation_08,2,0,1,1,1,8,uncertainty,1,4,2,0.8,4,completed,2,2,0,approve_block,4,1,8.745002560317516e-05,4.936102777719498e-05
0,evaluation_08,2,0,1,1,1,8,greedy,1,4,2,0.8,4,completed,2,2,0,approve_block,4,1,8.161203004419804e-05,4.403200000524521e-05
0,evaluation_08,2,0,1,1,1,8,search,1,4,2,0.8,4,completed,2,2,0,approve_block,4,1,0.00011249084491282701,5.6285993196070194e-05
0,evaluation_08,0,0,1,1,3,8,no_review,1,0,2,0.0,4,completed,2,0,0,approve_block,4,1,0.00016094290185719728,3.672798629850149e-05
0,evaluation_08,2,0,1,1,1,8,fcfs,1,4,2,0.8,4,completed,2,2,0,approve_block,4,1,7.60769471526146e-05,4.1053048335015774e-05
1,evaluation_08,3,0,0,2,2,4,edf,1,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.0001000560587272048,3.511400427669287e-05
1,evaluation_08,3,0,0,2,2,4,uncertainty,1,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00011009909212589264,3.6934041418135166e-05
1,evaluation_08,3,0,0,2,2,4,greedy,1,3,1,0.6,4,completed,2,2,0,approve_block,0,0,9.667593985795975e-05,3.4352997317910194e-05
1,evaluation_08,3,0,0,1,2,4,search,1,3,1,0.6,4,completed,2,2,0,approve_block,0,0,0.00013020983897149563,4.594388883560896e-05
0,evaluation_08,0,0,1,3,4,8,no_review,1,0,1,0.0,4,completed,2,0,0,approve_block,4,1,0.0002188999205827713,8.16460233181715e-05
1,evaluation_08,3,0,0,1,2,4,fcfs,1,3,1,0.6,4,completed,2,2,0,approve_block,0,0,9.103701449930668e-05,3.0262977816164494e-05
0,evaluation_08,2,0,1,1,1,8,edf,1,4,2,0.8,4,completed,2,2,0,complexity_time,4,1,8.012005127966404e-05,4.078797064721584e-05
0,evaluation_08,2,0,1,1,1,8,uncertainty,1,4,2,0.8,4,completed,2,2,0,complexity_time,4,1,8.411111775785685e-05,4.543503746390343e-05
0,evaluation_08,2,0,1,1,1,8,greedy,1,4,2,0.8,4,completed,2,2,0,complexity_time,4,1,8.587597403675318e-05,4.8564979806542397e-05
0,evaluation_08,2,0,1,1,1,8,search,1,4,2,0.8,4,completed,2,2,0,complexity_time,4,1,9.867805056273937e-05,4.7820969484746456e-05
0,evaluation_08,0,0,1,1,3,8,no_review,1,0,2,0.0,4,completed,2,0,0,complexity_time,4,1,0.00017641496378928423,4.155002534389496e-05
0,evaluation_08,2,0,1,1,1,8,fcfs,1,4,2,0.8,4,completed,2,2,0,complexity_time,4,1,7.789395749568939e-05,4.020100459456444e-05
0,evaluation_08,3,1,0,1,2,0,edf,1,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00010381301399320364,3.376894164830446e-05
0,evaluation_08,3,1,0,1,2,0,uncertainty,1,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00011068512685596943,3.8717989809811115e-05
0,evaluation_08,3,1,0,1,2,0,greedy,1,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00012986594811081886,5.7299970649182796e-05
0,evaluation_08,3,1,0,2,2,0,search,1,4,1,0.8,0,completed,3,3,0,complexity_time,0,0,0.00013377994764596224,4.4832006096839905e-05
0,evaluation_08,0,0,1,3,4,8,no_review,1,0,1,0.0,4,completed,2,0,0,complexity_time,4,1,0.00016319891437888145,3.5877921618521214e-05
0,evaluation_08,2,0,1,2,2,8,fcfs,1,2,1,0.4,4,completed,2,1,0,complexity_time,4,1,9.143201168626547e-05,3.15000070258975e-05
0,evaluation_08,2,0,0,1,1,4,edf,2,4,2,0.8,4,completed,2,2,1,reference,0,0,7.812702096998692e-05,4.028703551739454e-05
0,evaluation_08,2,0,0,1,1,4,uncertainty,2,4,2,0.8,4,completed,2,2,1,reference,0,0,6.945093628019094e-05,3.273296169936657e-05
0,evaluation_08,2,0,0,1,1,4,greedy,2,4,2,0.8,4,completed,2,2,1,reference,0,0,7.721490692347288e-05,3.678095526993275e-05
0,evaluation_08,2,0,0,1,1,4,search,2,4,2,0.8,4,completed,2,2,1,reference,0,0,9.39731253311038e-05,5.652196705341339e-05
0,evaluation_08,0,0,0,1,3,4,no_review,2,0,2,0.0,4,completed,2,0,1,reference,0,0,0.00013427797239273787,3.55009688064456e-05
0,evaluation_08,2,0,0,1,1,4,fcfs,2,4,2,0.8,4,completed,2,2,1,reference,0,0,6.386602763086557e-05,2.9937014915049076e-05
0,evaluation_08,2,0,0,1,1,4,edf,2,2,1,0.4,4,completed,2,1,1,reference,0,0,6.985187064856291e-05,3.248709253966808e-05
0,evaluation_08,2,0,0,1,1,4,uncertainty,2,2,1,0.4,4,completed,2,1,1,reference,0,0,9.046797640621662e-05,4.910503048449755e-05
0,evaluation_08,2,0,0,1,1,4,greedy,2,2,1,0.4,4,completed,2,1,1,reference,0,0,7.081904914230108e-05,3.328209277242422e-05
0,evaluation_08,2,0,0,1,1,4,search,2,2,1,0.4,4,completed,2,1,1,reference,0,0,9.633391164243221e-05,5.392695311456919e-05
0,evaluation_08,0,0,0,3,4,4,no_review,2,0,1,0.0,4,completed,2,0,1,reference,0,0,0.0001323638716712594,3.207894042134285e-05
0,evaluation_08,2,0,0,1,1,4,fcfs,2,2,1,0.4,4,completed,2,1,1,reference,0,0,6.487325299531221e-05,2.9967050068080425e-05
0,evaluation_08,2,0,0,1,1,4,edf,2,4,2,0.8,4,completed,2,2,1,approve_block,0,0,7.013115100562572e-05,3.3710035495460033e-05
0,evaluation_08,2,0,0,1,1,4,uncertainty,2,4,2,0.8,4,completed,2,2,1,approve_block,0,0,7.348903454840183e-05,3.578304313123226e-05
0,evaluation_08,2,0,0,1,1,4,greedy,2,4,2,0.8,4,completed,2,2,1,approve_block,0,0,7.596879731863737e-05,3.869191277772188e-05
0,evaluation_08,2,0,0,1,1,4,search,2,4,2,0.8,4,completed,2,2,1,approve_block,0,0,6.985885556787252e-05,4.115002229809761e-05
0,evaluation_08,0,0,0,1,3,4,no_review,2,0,2,0.0,4,completed,2,0,1,approve_block,0,0,0.00013491290155798197,3.1761941500008106e-05
0,evaluation_08,2,0,0,1,1,4,fcfs,2,4,2,0.8,4,completed,2,2,1,approve_block,0,0,6.762798875570297e-05,3.3175921998918056e-05
0,evaluation_08,2,0,0,1,1,4,edf,2,2,1,0.4,4,completed,2,1,1,approve_block,0,0,7.476308383047581e-05,3.387697506695986e-05
0,evaluation_08,2,0,0,1,1,4,uncertainty,2,2,1,0.4,4,completed,2,1,1,approve_block,0,0,7.883517537266016e-05,3.8877944462001324e-05
0,evaluation_08,2,0,0,1,1,4,greedy,2,2,1,0.4,4,completed,2,1,1,approve_block,0,0,8.547795005142689e-05,3.734102938324213e-05
0,evaluation_08,2,0,0,1,1,4,search,2,2,1,0.4,4,completed,2,1,1,approve_block,0,0,8.000584784895182e-05,4.247890319675207e-05
0,evaluation_08,0,0,0,3,4,4,no_review,2,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.00013292208313941956,3.202795051038265e-05
0,evaluation_08,2,0,0,1,1,4,fcfs,2,2,1,0.4,4,completed,2,1,1,approve_block,0,0,7.298705168068409e-05,3.685604315251112e-05
0,evaluation_08,2,0,0,1,1,4,edf,2,4,2,0.8,4,completed,2,2,1,complexity_time,0,0,5.9521058574318886e-05,3.2108044251799583e-05
0,evaluation_08,2,0,0,1,1,4,uncertainty,2,4,2,0.8,4,completed,2,2,1,complexity_time,0,0,7.301894947886467e-05,3.696000203490257e-05
0,evaluation_08,2,0,0,1,1,4,greedy,2,4,2,0.8,4,completed,2,2,1,complexity_time,0,0,7.86071177572012e-05,3.662204835563898e-05
0,evaluation_08,2,0,0,1,1,4,search,2,4,2,0.8,4,completed,2,2,1,complexity_time,0,0,8.05460149422288e-05,4.548695869743824e-05
0,evaluation_08,0,0,0,1,3,4,no_review,2,0,2,0.0,4,completed,2,0,1,complexity_time,0,0,0.00013238913379609585,3.4986063838005066e-05
0,evaluation_08,2,0,0,1,1,4,fcfs,2,4,2,0.8,4,completed,2,2,1,complexity_time,0,0,7.14220805093646e-05,3.4991069696843624e-05
0,evaluation_08,2,0,0,1,1,4,edf,2,2,1,0.4,4,completed,2,1,1,complexity_time,0,0,5.612103268504143e-05,3.076402936130762e-05
0,evaluation_08,2,0,0,1,1,4,uncertainty,2,2,1,0.4,4,completed,2,1,1,complexity_time,0,0,7.19260424375534e-05,3.329000901430845e-05
0,evaluation_08,2,0,0,1,1,4,greedy,2,2,1,0.4,4,completed,2,1,1,complexity_time,0,0,7.19740055501461e-05,3.324099816381931e-05
0,evaluation_08,2,0,0,1,1,4,search,2,2,1,0.4,4,completed,2,1,1,complexity_time,0,0,8.082902058959007e-05,4.201103001832962e-05
0,evaluation_08,0,0,0,3,4,4,no_review,2,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,0.00014251901302486658,3.8702040910720825e-05
0,evaluation_08,2,0,0,1,1,4,fcfs,2,2,1,0.4,4,completed,2,1,1,complexity_time,0,0,7.562502287328243e-05,3.729504533112049e-05
0,evaluation_09,2,2,0,2,2,0,uncertainty,0,2,1,0.4,0,completed,3,0,0,reference,0,0,7.64249125495553e-05,3.49399633705616e-05
0,evaluation_09,2,2,0,2,2,0,greedy,0,2,1,0.4,0,completed,3,0,0,reference,0,0,7.131381426006556e-05,3.2755895517766476e-05
0,evaluation_09,3,2,0,1,2,0,search,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00013010099064558744,4.3343985453248024e-05
0,evaluation_09,0,0,2,2,5,20,no_review,0,0,1,0.0,8,completed,1,0,0,reference,12,2,0.0001636170782148838,5.129294004291296e-05
0,evaluation_09,3,2,0,1,2,0,fcfs,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.0001135380007326603,3.866094630211592e-05
0,evaluation_09,3,2,0,1,2,0,edf,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.0001086328411474824,3.668596036732197e-05
0,evaluation_09,2,2,0,1,1,0,uncertainty,0,4,2,0.8,0,completed,3,1,0,reference,0,0,6.874091923236847e-05,3.183598164469004e-05
0,evaluation_09,2,2,0,1,1,0,greedy,0,4,2,0.8,0,completed,3,1,0,reference,0,0,8.362508378922939e-05,4.0690996684134007e-05
0,evaluation_09,2,1,1,1,2,12,search,0,4,2,0.8,4,completed,2,2,0,reference,8,1,0.00012883113231509924,5.479203537106514e-05
0,evaluation_09,0,0,2,1,4,20,no_review,0,0,2,0.0,8,completed,1,0,0,reference,12,2,0.00015594891738146544,4.313990939408541e-05
0,evaluation_09,2,1,1,1,2,12,fcfs,0,4,2,0.8,4,completed,2,2,0,reference,8,1,0.00010389008093625307,4.390894901007414e-05
0,evaluation_09,2,1,1,1,2,12,edf,0,4,2,0.8,4,completed,2,2,0,reference,8,1,0.00013251090422272682,4.66429628431797e-05
2,evaluation_09,2,0,0,2,2,8,uncertainty,0,2,1,0.4,8,completed,1,0,0,approve_block,0,0,6.528885569423437e-05,3.273400943726301e-05
2,evaluation_09,2,0,0,2,2,8,greedy,0,2,1,0.4,8,completed,1,0,0,approve_block,0,0,0.00013570592273026705,8.974503725767136e-05
2,evaluation_09,3,0,0,2,2,8,search,0,3,1,0.6,8,completed,1,2,0,approve_block,0,0,0.0001330268569290638,4.360394086688757e-05
0,evaluation_09,0,0,2,4,5,20,no_review,0,0,1,0.0,8,completed,1,0,0,approve_block,12,2,0.00015817501116544008,4.5879045501351357e-05
2,evaluation_09,3,0,0,2,2,8,fcfs,0,3,1,0.6,8,completed,1,2,0,approve_block,0,0,0.00011075823567807674,4.049902781844139e-05
2,evaluation_09,3,0,0,2,2,8,edf,0,3,1,0.6,8,completed,1,2,0,approve_block,0,0,0.00010835216380655766,3.648607525974512e-05
2,evaluation_09,2,0,0,1,1,8,uncertainty,0,4,2,0.8,8,completed,1,1,0,approve_block,0,0,7.129309233278036e-05,3.4337048418819904e-05
2,evaluation_09,2,0,0,1,1,8,greedy,0,4,2,0.8,8,completed,1,1,0,approve_block,0,0,7.527298294007778e-05,3.6000972613692284e-05
1,evaluation_09,2,0,1,1,2,12,search,0,4,2,0.8,8,completed,1,1,0,approve_block,4,1,0.0001584668643772602,7.159600500017405e-05
0,evaluation_09,0,0,2,2,4,20,no_review,0,0,2,0.0,8,completed,1,0,0,approve_block,12,2,0.00016376515850424767,4.716101102530956e-05
1,evaluation_09,2,0,1,1,2,16,fcfs,0,4,2,0.8,8,completed,1,2,0,approve_block,8,1,0.00010524294339120388,4.500697832554579e-05
1,evaluation_09,2,0,1,1,2,16,edf,0,4,2,0.8,8,completed,1,2,0,approve_block,8,1,0.00011647504288703203,4.205701407045126e-05
0,evaluation_09,2,2,0,2,2,0,uncertainty,0,2,1,0.4,0,completed,3,0,0,complexity_time,0,0,8.108594920486212e-05,4.027003888040781e-05
0,evaluation_09,2,2,0,2,2,0,greedy,0,2,1,0.4,0,completed,3,0,0,complexity_time,0,0,6.901798769831657e-05,3.315799403935671e-05
0,evaluation_09,3,2,0,1,2,0,search,0,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,0.00012113712728023529,4.24850732088089e-05
0,evaluation_09,0,0,2,2,5,20,no_review,0,0,1,0.0,8,completed,1,0,0,complexity_time,12,2,0.00015480199363082647,4.14940295740962e-05
0,evaluation_09,3,2,0,1,2,0,fcfs,0,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,9.376590605825186e-05,3.064097836613655e-05
0,evaluation_09,3,2,0,1,2,0,edf,0,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,9.696197230368853e-05,3.762997221201658e-05
0,evaluation_09,2,2,0,1,1,0,uncertainty,0,4,2,0.8,0,completed,3,1,0,complexity_time,0,0,8.246302604675293e-05,4.208402242511511e-05
0,evaluation_09,2,2,0,1,1,0,greedy,0,4,2,0.8,0,completed,3,1,0,complexity_time,0,0,7.880094926804304e-05,4.137400537729263e-05
0,evaluation_09,2,1,1,1,2,12,search,0,4,2,0.8,4,completed,2,2,0,complexity_time,8,1,0.00013591896276921034,5.6764925830066204e-05
0,evaluation_09,0,0,2,1,4,20,no_review,0,0,2,0.0,8,completed,1,0,0,complexity_time,12,2,0.00014129688497632742,3.1864969059824944e-05
0,evaluation_09,2,1,1,1,2,12,fcfs,0,4,2,0.8,4,completed,2,2,0,complexity_time,8,1,0.000143697252497077,7.324409671127796e-05
0,evaluation_09,2,1,1,1,2,12,edf,0,4,2,0.8,4,completed,2,2,0,complexity_time,8,1,0.00011128606274724007,5.395803600549698e-05
0,evaluation_09,2,1,0,1,1,4,uncertainty,1,2,1,0.4,4,completed,2,1,1,reference,0,0,6.885407492518425e-05,3.333599306643009e-05
0,evaluation_09,2,1,0,1,1,4,greedy,1,2,1,0.4,4,completed,2,1,1,reference,0,0,8.183124009519815e-05,3.8264086470007896e-05
0,evaluation_09,2,1,0,1,1,4,search,1,2,1,0.4,4,completed,2,1,1,reference,0,0,7.446098607033491e-05,4.399009048938751e-05
0,evaluation_09,0,0,1,2,2,12,no_review,1,0,1,0.0,8,completed,1,0,1,reference,4,1,0.00011890195310115814,3.70340421795845e-05
0,evaluation_09,2,1,0,1,1,4,fcfs,1,2,1,0.4,4,completed,2,1,1,reference,0,0,6.463297177106142e-05,3.21180559694767e-05
0,evaluation_09,2,1,0,1,1,4,edf,1,2,1,0.4,4,completed,2,1,1,reference,0,0,8.141121361404657e-05,3.984803333878517e-05
0,evaluation_09,1,1,0,1,1,4,uncertainty,1,2,2,0.4,4,completed,2,0,1,reference,0,0,4.047690890729427e-05,3.2954965718090534e-05
0,evaluation_09,1,1,0,1,1,4,greedy,1,2,2,0.4,4,completed,2,0,1,reference,0,0,4.019890911877155e-05,3.482901956886053e-05
0,evaluation_09,2,1,0,1,1,4,search,1,4,2,0.8,4,completed,2,2,1,reference,0,0,8.834514301270247e-05,4.4140033423900604e-05
0,evaluation_09,0,0,1,1,1,12,no_review,1,0,2,0.0,8,completed,1,0,1,reference,4,1,0.0001243251608684659,4.226400051265955e-05
0,evaluation_09,2,1,0,1,1,4,fcfs,1,4,2,0.8,4,completed,2,2,1,reference,0,0,6.0647027567029e-05,3.055296838283539e-05
0,evaluation_09,2,1,0,1,1,4,edf,1,4,2,0.8,4,completed,2,2,1,reference,0,0,7.430603727698326e-05,3.8174097426235676e-05
1,evaluation_09,2,0,0,1,1,8,uncertainty,1,2,1,0.4,8,completed,1,1,1,approve_block,0,0,7.585703860968351e-05,3.7443009205162525e-05
1,evaluation_09,2,0,0,1,1,8,greedy,1,2,1,0.4,8,completed,1,1,1,approve_block,0,0,7.693411316722631e-05,3.7687947042286396e-05
1,evaluation_09,2,0,0,1,1,8,search,1,2,1,0.4,8,completed,1,1,1,approve_block,0,0,9.076378773897886e-05,4.825694486498833e-05
0,evaluation_09,0,0,1,2,2,12,no_review,1,0,1,0.0,8,completed,1,0,1,approve_block,4,1,0.00013938592746853828,5.61330234631896e-05
1,evaluation_09,2,0,0,1,1,8,fcfs,1,2,1,0.4,8,completed,1,1,1,approve_block,0,0,6.257696077227592e-05,3.192294389009476e-05
1,evaluation_09,2,0,0,1,1,8,edf,1,2,1,0.4,8,completed,1,1,1,approve_block,0,0,7.24161509424448e-05,3.496208228170872e-05
1,evaluation_09,1,0,0,1,1,8,uncertainty,1,2,2,0.4,8,completed,1,0,1,approve_block,0,0,4.0350016206502914e-05,3.356800880283117e-05
1,evaluation_09,1,0,0,1,1,8,greedy,1,2,2,0.4,8,completed,1,0,1,approve_block,0,0,4.1557010263204575e-05,3.5066972486674786e-05
1,evaluation_09,2,0,0,1,1,8,search,1,4,2,0.8,8,completed,1,2,1,approve_block,0,0,7.963902316987514e-05,4.210800398141146e-05
0,evaluation_09,0,0,1,1,1,12,no_review,1,0,2,0.0,8,completed,1,0,1,approve_block,4,1,0.00011574884410947561,2.9684044420719147e-05
1,evaluation_09,2,0,0,1,1,8,fcfs,1,4,2,0.8,8,completed,1,2,1,approve_block,0,0,6.817607209086418e-05,3.324798308312893e-05
1,evaluation_09,2,0,0,1,1,8,edf,1,4,2,0.8,8,completed,1,2,1,approve_block,0,0,7.559498772025108e-05,3.761705011129379e-05
0,evaluation_09,2,1,0,1,1,4,uncertainty,1,2,1,0.4,4,completed,2,1,1,complexity_time,0,0,6.888189818710089e-05,3.3605960197746754e-05
0,evaluation_09,2,1,0,1,1,4,greedy,1,2,1,0.4,4,completed,2,1,1,complexity_time,0,0,7.628218736499548e-05,3.628304693847895e-05
0,evaluation_09,2,1,0,1,1,4,search,1,2,1,0.4,4,completed,2,1,1,complexity_time,0,0,9.275111369788647e-05,4.262407310307026e-05
0,evaluation_09,0,0,1,2,2,12,no_review,1,0,1,0.0,8,completed,1,0,1,complexity_time,4,1,0.00012630585115402937,4.569999873638153e-05
0,evaluation_09,2,1,0,1,1,4,fcfs,1,2,1,0.4,4,completed,2,1,1,complexity_time,0,0,5.774979945272207e-05,2.9809074476361275e-05
0,evaluation_09,2,1,0,1,1,4,edf,1,2,1,0.4,4,completed,2,1,1,complexity_time,0,0,7.452699355781078e-05,3.522599581629038e-05
0,evaluation_09,1,1,0,1,1,4,uncertainty,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,4.017900209873915e-05,3.321305848658085e-05
0,evaluation_09,1,1,0,1,1,4,greedy,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,4.31588850915432e-05,3.465393092483282e-05
0,evaluation_09,2,1,0,1,1,4,search,1,4,2,0.8,4,completed,2,2,1,complexity_time,0,0,7.56789231672883e-05,4.197598900645971e-05
0,evaluation_09,0,0,1,1,1,12,no_review,1,0,2,0.0,8,completed,1,0,1,complexity_time,4,1,0.0001189208123832941,3.9316946640610695e-05
0,evaluation_09,2,1,0,1,1,4,fcfs,1,4,2,0.8,4,completed,2,2,1,complexity_time,0,0,6.825302261859179e-05,3.3156946301460266e-05
0,evaluation_09,2,1,0,1,1,4,edf,1,4,2,0.8,4,completed,2,2,1,complexity_time,0,0,7.469404954463243e-05,3.7680030800402164e-05
0,evaluation_09,2,2,0,2,2,0,uncertainty,2,2,1,0.4,0,completed,3,0,0,reference,0,0,7.521896623075008e-05,3.4807948395609856e-05
0,evaluation_09,2,2,0,2,2,0,greedy,2,2,1,0.4,0,completed,3,0,0,reference,0,0,7.238204125314951e-05,3.433902747929096e-05
0,evaluation_09,3,2,0,1,2,0,search,2,3,1,0.6,0,completed,3,2,0,reference,0,0,0.0001594440545886755,6.706593558192253e-05
0,evaluation_09,0,0,2,2,5,20,no_review,2,0,1,0.0,8,completed,1,0,0,reference,12,2,0.00017604813911020756,4.862598143517971e-05
0,evaluation_09,3,2,0,1,2,0,fcfs,2,3,1,0.6,0,completed,3,2,0,reference,0,0,9.852810762822628e-05,3.1956005841493607e-05
0,evaluation_09,3,2,0,1,2,0,edf,2,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00010306609328836203,3.425206523388624e-05
0,evaluation_09,2,2,0,1,1,0,uncertainty,2,4,2,0.8,0,completed,3,1,0,reference,0,0,7.339403964579105e-05,3.508699592202902e-05
0,evaluation_09,2,2,0,1,1,0,greedy,2,4,2,0.8,0,completed,3,1,0,reference,0,0,7.027492392808199e-05,3.4223077818751335e-05
0,evaluation_09,2,1,1,1,2,12,search,2,4,2,0.8,4,completed,2,2,0,reference,8,1,0.0001441229833289981,6.391399074345827e-05
0,evaluation_09,0,0,2,1,4,20,no_review,2,0,2,0.0,8,completed,1,0,0,reference,12,2,0.0001596999354660511,4.5547960326075554e-05
0,evaluation_09,2,1,1,1,2,12,fcfs,2,4,2,0.8,4,completed,2,2,0,reference,8,1,0.00011716492008417845,4.5084976591169834e-05
0,evaluation_09,2,1,1,1,2,12,edf,2,4,2,0.8,4,completed,2,2,0,reference,8,1,0.00010916800238192081,4.434795118868351e-05
2,evaluation_09,2,0,0,2,2,8,uncertainty,2,2,1,0.4,8,completed,1,0,0,approve_block,0,0,7.223885040730238e-05,3.2695941627025604e-05
2,evaluation_09,2,0,0,2,2,8,greedy,2,2,1,0.4,8,completed,1,0,0,approve_block,0,0,0.00010024895891547203,6.136402953416109e-05
2,evaluation_09,3,0,0,2,2,8,search,2,3,1,0.6,8,completed,1,2,0,approve_block,0,0,0.00013121985830366611,4.3304054997861385e-05
0,evaluation_09,0,0,2,4,5,20,no_review,2,0,1,0.0,8,completed,1,0,0,approve_block,12,2,0.00014348188415169716,3.436999395489693e-05
2,evaluation_09,3,0,0,2,2,8,fcfs,2,3,1,0.6,8,completed,1,2,0,approve_block,0,0,0.00010185292921960354,3.590702544897795e-05
2,evaluation_09,3,0,0,2,2,8,edf,2,3,1,0.6,8,completed,1,2,0,approve_block,0,0,9.874114766716957e-05,3.241200465708971e-05
2,evaluation_09,2,0,0,1,1,8,uncertainty,2,4,2,0.8,8,completed,1,1,0,approve_block,0,0,8.400203660130501e-05,4.194502253085375e-05
2,evaluation_09,2,0,0,1,1,8,greedy,2,4,2,0.8,8,completed,1,1,0,approve_block,0,0,8.109502959996462e-05,3.804999869316816e-05
1,evaluation_09,2,0,1,1,2,12,search,2,4,2,0.8,8,completed,1,1,0,approve_block,4,1,0.000176216010004282,0.00010383897460997105
0,evaluation_09,0,0,2,2,4,20,no_review,2,0,2,0.0,8,completed,1,0,0,approve_block,12,2,0.0001652180217206478,5.3619034588336945e-05
1,evaluation_09,2,0,1,1,2,16,fcfs,2,4,2,0.8,8,completed,1,2,0,approve_block,8,1,0.00011721986811608076,5.064008291810751e-05
1,evaluation_09,2,0,1,1,2,16,edf,2,4,2,0.8,8,completed,1,2,0,approve_block,8,1,0.00012874510139226913,5.011400207877159e-05
0,evaluation_09,2,2,0,2,2,0,uncertainty,2,2,1,0.4,0,completed,3,0,0,complexity_time,0,0,7.068389095366001e-05,3.20610124617815e-05
0,evaluation_09,2,2,0,2,2,0,greedy,2,2,1,0.4,0,completed,3,0,0,complexity_time,0,0,7.264513988047838e-05,3.297894727438688e-05
0,evaluation_09,3,2,0,1,2,0,search,2,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,0.0001371951075270772,4.575098864734173e-05
0,evaluation_09,0,0,2,2,5,20,no_review,2,0,1,0.0,8,completed,1,0,0,complexity_time,12,2,0.00014390319120138884,3.2643089070916176e-05
0,evaluation_09,3,2,0,1,2,0,fcfs,2,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,9.932997636497021e-05,3.5678036510944366e-05
0,evaluation_09,3,2,0,1,2,0,edf,2,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,9.576708544045687e-05,3.468198701739311e-05
0,evaluation_09,2,2,0,1,1,0,uncertainty,2,4,2,0.8,0,completed,3,1,0,complexity_time,0,0,7.766182534396648e-05,3.644591197371483e-05
0,evaluation_09,2,2,0,1,1,0,greedy,2,4,2,0.8,0,completed,3,1,0,complexity_time,0,0,8.934119250625372e-05,4.858500324189663e-05
0,evaluation_09,2,1,1,1,2,12,search,2,4,2,0.8,4,completed,2,2,0,complexity_time,8,1,0.0001427840907126665,6.328499875962734e-05
0,evaluation_09,0,0,2,1,4,20,no_review,2,0,2,0.0,8,completed,1,0,0,complexity_time,12,2,0.00015612214338034391,4.483794327825308e-05
