bundle_id,replicate,variant,review_duration,comparator,sequences_differ,search_sequence,other_sequence
evaluation_20,1,reference,1,edf,False,train:094;train:227,train:094;train:227
evaluation_20,1,approve_block,2,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,1,approve_block,2,edf,False,train:094;train:227,train:094;train:227
evaluation_20,1,approve_block,1,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,1,approve_block,1,edf,False,train:094;train:227,train:094;train:227
evaluation_20,1,complexity_time,2,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,1,complexity_time,2,edf,False,train:094;train:227,train:094;train:227
evaluation_20,1,complexity_time,1,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,1,complexity_time,1,edf,False,train:094;train:227,train:094;train:227
evaluation_20,2,reference,2,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,2,reference,2,edf,False,train:094;train:227,train:094;train:227
evaluation_20,2,reference,1,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,2,reference,1,edf,False,train:094;train:227,train:094;train:227
evaluation_20,2,approve_block,2,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,2,approve_block,2,edf,False,train:094;train:227,train:094;train:227
evaluation_20,2,approve_block,1,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,2,approve_block,1,edf,False,train:094;train:227,train:094;train:227
evaluation_20,2,complexity_time,2,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,2,complexity_time,2,edf,False,train:094;train:227,train:094;train:227
evaluation_20,2,complexity_time,1,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,2,complexity_time,1,edf,False,train:094;train:227,train:094;train:227
evaluation_21,0,reference,1,greedy,True,train:228;train:295;train:103,train:295;train:103
evaluation_21,0,reference,1,edf,False,train:228;train:295;train:103,train:228;train:295;train:103
evaluation_21,0,reference,2,greedy,True,train:228;train:103,train:295;train:103
evaluation_21,0,reference,2,edf,True,train:228;train:103,train:228;train:295
evaluation_21,0,approve_block,1,greedy,True,train:228;train:295;train:103,train:295;train:103
evaluation_21,0,approve_block,1,edf,False,train:228;train:295;train:103,train:228;train:295;train:103
evaluation_21,0,approve_block,2,greedy,True,train:228;train:103,train:295;train:103
evaluation_21,0,approve_block,2,edf,True,train:228;train:103,train:228;train:295
evaluation_21,0,complexity_time,1,greedy,True,train:228;train:295;train:103,train:295;train:103
evaluation_21,0,complexity_time,1,edf,False,train:228;train:295;train:103,train:228;train:295;train:103
evaluation_21,0,complexity_time,2,greedy,True,train:228;train:103,train:295;train:103
evaluation_21,0,complexity_time,2,edf,True,train:228;train:103,train:228;train:295
evaluation_21,1,reference,1,greedy,True,train:228;train:295;train:103,train:295;train:103
evaluation_21,1,reference,1,edf,False,train:228;train:295;train:103,train:228;train:295;train:103
evaluation_21,1,reference,2,greedy,True,train:228;train:103,train:295;train:103
evaluation_21,1,reference,2,edf,True,train:228;train:103,train:228;train:295
evaluation_21,1,approve_block,1,greedy,True,train:228;train:295;train:103,train:295;train:103
evaluation_21,1,approve_block,1,edf,False,train:228;train:295;train:103,train:228;train:295;train:103
evaluation_21,1,approve_block,2,greedy,True,train:228;train:103,train:295;train:103
evaluation_21,1,approve_block,2,edf,True,train:228;train:103,train:228;train:295
evaluation_21,1,complexity_time,1,greedy,True,train:228;train:295;train:103,train:295;train:103
evaluation_21,1,complexity_time,1,edf,False,train:228;train:295;train:103,train:228;train:295;train:103
evaluation_21,1,complexity_time,2,greedy,True,train:228;train:103,train:295;train:103
evaluation_21,1,complexity_time,2,edf,True,train:228;train:103,train:228;train:295
evaluation_21,2,reference,1,greedy,True,train:228;train:295;train:103,train:295;train:103
evaluation_21,2,reference,1,edf,False,train:228;train:295;train:103,train:228;train:295;train:103
evaluation_21,2,reference,2,greedy,True,train:228;train:103,train:295;train:103
evaluation_21,2,reference,2,edf,True,train:228;train:103,train:228;train:295
evaluation_21,2,approve_block,1,greedy,True,train:228;train:295;train:103,train:295;train:103
evaluation_21,2,approve_block,1,edf,False,train:228;train:295;train:103,train:228;train:295;train:103
evaluation_21,2,approve_block,2,greedy,True,train:228;train:103,train:295;train:103
evaluation_21,2,approve_block,2,edf,True,train:228;train:103,train:228;train:295
evaluation_21,2,complexity_time,1,greedy,True,train:228;train:295;train:103,train:295;train:103
evaluation_21,2,complexity_time,1,edf,False,train:228;train:295;train:103,train:228;train:295;train:103
evaluation_21,2,complexity_time,2,greedy,True,train:228;train:103,train:295;train:103
evaluation_21,2,complexity_time,2,edf,True,train:228;train:103,train:228;train:295
evaluation_22,0,reference,2,greedy,True,train:247;train:104;train:308,train:104;train:308
evaluation_22,0,reference,2,edf,False,train:247;train:104;train:308,train:247;train:104;train:308
evaluation_22,0,reference,1,greedy,True,train:104;train:247;train:308,train:104;train:308
evaluation_22,0,reference,1,edf,True,train:104;train:247;train:308,train:247;train:104;train:308
evaluation_22,0,approve_block,2,greedy,True,train:247;train:104;train:308,train:104;train:308
evaluation_22,0,approve_block,2,edf,False,train:247;train:104;train:308,train:247;train:104;train:308
evaluation_22,0,approve_block,1,greedy,True,train:104;train:247;train:308,train:104;train:308
evaluation_22,0,approve_block,1,edf,True,train:104;train:247;train:308,train:247;train:104;train:308
evaluation_22,0,complexity_time,2,greedy,True,train:247;train:104;train:308,train:104;train:308
evaluation_22,0,complexity_time,2,edf,False,train:247;train:104;train:308,train:247;train:104;train:308
evaluation_22,0,complexity_time,1,greedy,True,train:104;train:247;train:308,train:104;train:308
evaluation_22,0,complexity_time,1,edf,True,train:104;train:247;train:308,train:247;train:104;train:308
evaluation_22,1,reference,2,greedy,False,train:104;train:308,train:104;train:308
evaluation_22,1,reference,2,edf,False,train:104;train:308,train:104;train:308
evaluation_22,1,reference,1,greedy,False,train:104;train:308,train:104;train:308
evaluation_22,1,reference,1,edf,False,train:104;train:308,train:104;train:308
evaluation_22,1,approve_block,2,greedy,False,train:104;train:308,train:104;train:308
evaluation_22,1,approve_block,2,edf,False,train:104;train:308,train:104;train:308
evaluation_22,1,approve_block,1,greedy,False,train:104;train:308,train:104;train:308
evaluation_22,1,approve_block,1,edf,False,train:104;train:308,train:104;train:308
evaluation_22,1,complexity_time,2,greedy,False,train:104;train:308,train:104;train:308
evaluation_22,1,complexity_time,2,edf,False,train:104;train:308,train:104;train:308
evaluation_22,1,complexity_time,1,greedy,False,train:104;train:308,train:104;train:308
evaluation_22,1,complexity_time,1,edf,False,train:104;train:308,train:104;train:308
evaluation_22,2,reference,2,greedy,True,train:247;train:104;train:308,train:104;train:308
evaluation_22,2,reference,2,edf,False,train:247;train:104;train:308,train:247;train:104;train:308
evaluation_22,2,reference,1,greedy,True,train:104;train:247;train:308,train:104;train:308
evaluation_22,2,reference,1,edf,True,train:104;train:247;train:308,train:247;train:104;train:308
evaluation_22,2,approve_block,2,greedy,True,train:247;train:104;train:308,train:104;train:308
evaluation_22,2,approve_block,2,edf,False,train:247;train:104;train:308,train:247;train:104;train:308
evaluation_22,2,approve_block,1,greedy,True,train:104;train:247;train:308,train:104;train:308
evaluation_22,2,approve_block,1,edf,True,train:104;train:247;train:308,train:247;train:104;train:308
evaluation_22,2,complexity_time,2,greedy,True,train:247;train:104;train:308,train:104;train:308
evaluation_22,2,complexity_time,2,edf,False,train:247;train:104;train:308,train:247;train:104;train:308
evaluation_22,2,complexity_time,1,greedy,True,train:104;train:247;train:308,train:104;train:308
evaluation_22,2,complexity_time,1,edf,True,train:104;train:247;train:308,train:247;train:104;train:308
evaluation_23,0,reference,1,greedy,True,train:312;train:251;train:106,train:312;train:106;train:251
evaluation_23,0,reference,1,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,0,reference,2,greedy,True,train:312;train:251;train:106,train:312;train:106
evaluation_23,0,reference,2,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,0,approve_block,1,greedy,True,train:312;train:251;train:106,train:312;train:106;train:251
evaluation_23,0,approve_block,1,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,0,approve_block,2,greedy,True,train:312;train:251;train:106,train:312;train:106
evaluation_23,0,approve_block,2,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,0,complexity_time,1,greedy,True,train:312;train:251;train:106,train:312;train:106;train:251
evaluation_23,0,complexity_time,1,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,0,complexity_time,2,greedy,True,train:312;train:251;train:106,train:312;train:106
evaluation_23,0,complexity_time,2,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,1,reference,1,greedy,True,train:312;train:251;train:106,train:312;train:106;train:251
evaluation_23,1,reference,1,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,1,reference,2,greedy,True,train:312;train:251;train:106,train:312;train:106
evaluation_23,1,reference,2,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,1,approve_block,1,greedy,True,train:312;train:251;train:106,train:312;train:106;train:251
evaluation_23,1,approve_block,1,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,1,approve_block,2,greedy,True,train:312;train:251;train:106,train:312;train:106
evaluation_23,1,approve_block,2,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,1,complexity_time,1,greedy,True,train:312;train:251;train:106,train:312;train:106;train:251
evaluation_23,1,complexity_time,1,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,1,complexity_time,2,greedy,True,train:312;train:251;train:106,train:312;train:106
evaluation_23,1,complexity_time,2,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,2,reference,1,greedy,True,train:312;train:251;train:106,train:312;train:106;train:251
evaluation_23,2,reference,1,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,2,reference,2,greedy,True,train:312;train:251;train:106,train:312;train:106
evaluation_23,2,reference,2,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,2,approve_block,1,greedy,True,train:312;train:251;train:106,train:312;train:106;train:251
evaluation_23,2,approve_block,1,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,2,approve_block,2,greedy,True,train:312;train:251;train:106,train:312;train:106
evaluation_23,2,approve_block,2,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,2,complexity_time,1,greedy,True,train:312;train:251;train:106,train:312;train:106;train:251
evaluation_23,2,complexity_time,1,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_23,2,complexity_time,2,greedy,True,train:312;train:251;train:106,train:312;train:106
evaluation_23,2,complexity_time,2,edf,False,train:312;train:251;train:106,train:312;train:251;train:106
evaluation_24,0,reference,2,greedy,True,train:316;train:108,train:108;train:258
evaluation_24,0,reference,2,edf,False,train:316;train:108,train:316;train:108
evaluation_24,0,reference,1,greedy,False,train:108;train:316;train:258,train:108;train:316;train:258
evaluation_24,0,reference,1,edf,True,train:108;train:316;train:258,train:316;train:108;train:258
evaluation_24,0,approve_block,2,greedy,True,train:316;train:108,train:108;train:258
evaluation_24,0,approve_block,2,edf,False,train:316;train:108,train:316;train:108
evaluation_24,0,approve_block,1,greedy,False,train:108;train:316;train:258,train:108;train:316;train:258
evaluation_24,0,approve_block,1,edf,True,train:108;train:316;train:258,train:316;train:108;train:258
evaluation_24,0,complexity_time,2,greedy,True,train:316;train:108,train:108;train:258
evaluation_24,0,complexity_time,2,edf,False,train:316;train:108,train:316;train:108
evaluation_24,0,complexity_time,1,greedy,True,train:316;train:108;train:258,train:108;train:258
evaluation_24,0,complexity_time,1,edf,False,train:316;train:108;train:258,train:316;train:108;train:258
evaluation_24,1,reference,2,greedy,True,train:316;train:108,train:108;train:258
evaluation_24,1,reference,2,edf,False,train:316;train:108,train:316;train:108
evaluation_24,1,reference,1,greedy,False,train:108;train:316;train:258,train:108;train:316;train:258
evaluation_24,1,reference,1,edf,True,train:108;train:316;train:258,train:316;train:108;train:258
evaluation_24,1,approve_block,2,greedy,True,train:316;train:108,train:108;train:258
evaluation_24,1,approve_block,2,edf,False,train:316;train:108,train:316;train:108
evaluation_24,1,approve_block,1,greedy,False,train:108;train:316;train:258,train:108;train:316;train:258
evaluation_24,1,approve_block,1,edf,True,train:108;train:316;train:258,train:316;train:108;train:258
evaluation_24,1,complexity_time,2,greedy,True,train:316;train:108,train:108;train:258
evaluation_24,1,complexity_time,2,edf,False,train:316;train:108,train:316;train:108
evaluation_24,1,complexity_time,1,greedy,True,train:316;train:108;train:258,train:108;train:258
evaluation_24,1,complexity_time,1,edf,False,train:316;train:108;train:258,train:316;train:108;train:258
evaluation_24,2,reference,2,greedy,True,train:316;train:108,train:108;train:258
evaluation_24,2,reference,2,edf,False,train:316;train:108,train:316;train:108
evaluation_24,2,reference,1,greedy,False,train:108;train:316;train:258,train:108;train:316;train:258
evaluation_24,2,reference,1,edf,True,train:108;train:316;train:258,train:316;train:108;train:258
evaluation_24,2,approve_block,2,greedy,True,train:316;train:108,train:108;train:258
evaluation_24,2,approve_block,2,edf,False,train:316;train:108,train:316;train:108
evaluation_24,2,approve_block,1,greedy,False,train:108;train:316;train:258,train:108;train:316;train:258
evaluation_24,2,approve_block,1,edf,True,train:108;train:316;train:258,train:316;train:108;train:258
evaluation_24,2,complexity_time,2,greedy,True,train:316;train:108,train:108;train:258
evaluation_24,2,complexity_time,2,edf,False,train:316;train:108,train:316;train:108
evaluation_24,2,complexity_time,1,greedy,True,train:316;train:108;train:258,train:108;train:258
evaluation_24,2,complexity_time,1,edf,False,train:316;train:108;train:258,train:316;train:108;train:258
evaluation_25,0,reference,1,greedy,True,train:262;train:110;train:336,train:110;train:336;train:262
evaluation_25,0,reference,1,edf,True,train:262;train:110;train:336,train:110;train:262;train:336
evaluation_25,0,reference,2,greedy,True,train:110;train:262;train:336,train:110;train:336
evaluation_25,0,reference,2,edf,False,train:110;train:262;train:336,train:110;train:262;train:336
evaluation_25,0,approve_block,1,greedy,True,train:262;train:110;train:336,train:110;train:336;train:262
evaluation_25,0,approve_block,1,edf,True,train:262;train:110;train:336,train:110;train:262;train:336
evaluation_25,0,approve_block,2,greedy,True,train:110;train:262;train:336,train:110;train:336
evaluation_25,0,approve_block,2,edf,False,train:110;train:262;train:336,train:110;train:262;train:336
evaluation_25,0,complexity_time,1,greedy,True,train:262;train:110;train:336,train:110;train:336;train:262
evaluation_25,0,complexity_time,1,edf,True,train:262;train:110;train:336,train:110;train:262;train:336
evaluation_25,0,complexity_time,2,greedy,True,train:110;train:262;train:336,train:110;train:336
evaluation_25,0,complexity_time,2,edf,False,train:110;train:262;train:336,train:110;train:262;train:336
evaluation_25,1,reference,1,greedy,True,train:262;train:110,train:110;train:262
evaluation_25,1,reference,1,edf,True,train:262;train:110,train:110;train:262
evaluation_25,1,reference,2,greedy,False,train:110;train:262,train:110;train:262
evaluation_25,1,reference,2,edf,False,train:110;train:262,train:110;train:262
evaluation_25,1,approve_block,1,greedy,True,train:262;train:110,train:110;train:262
evaluation_25,1,approve_block,1,edf,True,train:262;train:110,train:110;train:262
evaluation_25,1,approve_block,2,greedy,False,train:110;train:262,train:110;train:262
evaluation_25,1,approve_block,2,edf,False,train:110;train:262,train:110;train:262
evaluation_25,1,complexity_time,1,greedy,True,train:262;train:110,train:110;train:262
evaluation_25,1,complexity_time,1,edf,True,train:262;train:110,train:110;train:262
evaluation_25,1,complexity_time,2,greedy,False,train:110;train:262,train:110;train:262
evaluation_25,1,complexity_time,2,edf,False,train:110;train:262,train:110;train:262
evaluation_25,2,reference,1,greedy,True,train:262;train:110;train:336,train:110;train:336;train:262
evaluation_25,2,reference,1,edf,True,train:262;train:110;train:336,train:110;train:262;train:336
evaluation_25,2,reference,2,greedy,True,train:110;train:262;train:336,train:110;train:336
evaluation_25,2,reference,2,edf,False,train:110;train:262;train:336,train:110;train:262;train:336
evaluation_25,2,approve_block,1,greedy,True,train:262;train:110;train:336,train:110;train:336;train:262
evaluation_25,2,approve_block,1,edf,True,train:262;train:110;train:336,train:110;train:262;train:336
evaluation_25,2,approve_block,2,greedy,True,train:110;train:262;train:336,train:110;train:336
evaluation_25,2,approve_block,2,edf,False,train:110;train:262;train:336,train:110;train:262;train:336
evaluation_25,2,complexity_time,1,greedy,True,train:262;train:110;train:336,train:110;train:336;train:262
evaluation_25,2,complexity_time,1,edf,True,train:262;train:110;train:336,train:110;train:262;train:336
evaluation_25,2,complexity_time,2,greedy,True,train:110;train:262;train:336,train:110;train:336
evaluation_25,2,complexity_time,2,edf,False,train:110;train:262;train:336,train:110;train:262;train:336
evaluation_26,0,reference,2,greedy,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,0,reference,2,edf,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,0,reference,1,greedy,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,0,reference,1,edf,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,0,approve_block,2,greedy,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,0,approve_block,2,edf,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,0,approve_block,1,greedy,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,0,approve_block,1,edf,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,0,complexity_time,2,greedy,False,train:114;train:266,train:114;train:266
evaluation_26,0,complexity_time,2,edf,False,train:114;train:266,train:114;train:266
evaluation_26,0,complexity_time,1,greedy,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,0,complexity_time,1,edf,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,1,reference,2,greedy,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,1,reference,2,edf,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,1,reference,1,greedy,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,1,reference,1,edf,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,1,approve_block,2,greedy,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,1,approve_block,2,edf,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,1,approve_block,1,greedy,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,1,approve_block,1,edf,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,1,complexity_time,2,greedy,False,train:114;train:266,train:114;train:266
evaluation_26,1,complexity_time,2,edf,False,train:114;train:266,train:114;train:266
evaluation_26,1,complexity_time,1,greedy,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,1,complexity_time,1,edf,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,2,reference,2,greedy,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,2,reference,2,edf,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,2,reference,1,greedy,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,2,reference,1,edf,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,2,approve_block,2,greedy,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,2,approve_block,2,edf,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,2,approve_block,1,greedy,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,2,approve_block,1,edf,True,train:352;train:114;train:266,train:114;train:352;train:266
evaluation_26,2,complexity_time,2,greedy,False,train:114;train:266,train:114;train:266
evaluation_26,2,complexity_time,2,edf,False,train:114;train:266,train:114;train:266
evaluation_26,2,complexity_time,1,greedy,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_26,2,complexity_time,1,edf,False,train:114;train:352;train:266,train:114;train:352;train:266
evaluation_27,0,reference,1,greedy,False,train:116;train:358;train:273,train:116;train:358;train:273
evaluation_27,0,reference,1,edf,True,train:116;train:358;train:273,train:358;train:273;train:116
evaluation_27,0,reference,2,greedy,False,train:116;train:358,train:116;train:358
evaluation_27,0,reference,2,edf,True,train:116;train:358,train:358;train:116
evaluation_27,0,approve_block,1,greedy,False,train:116;train:358;train:273,train:116;train:358;train:273
evaluation_27,0,approve_block,1,edf,True,train:116;train:358;train:273,train:358;train:273;train:116
evaluation_27,0,approve_block,2,greedy,False,train:116;train:358,train:116;train:358
evaluation_27,0,approve_block,2,edf,True,train:116;train:358,train:358;train:116
evaluation_27,0,complexity_time,1,greedy,True,train:116;train:273;train:358,train:116;train:358
evaluation_27,0,complexity_time,1,edf,True,train:116;train:273;train:358,train:358;train:273;train:116
evaluation_27,0,complexity_time,2,greedy,True,train:358;train:116,train:116
evaluation_27,0,complexity_time,2,edf,False,train:358;train:116,train:358;train:116
evaluation_27,1,reference,1,greedy,False,train:116;train:273,train:116;train:273
evaluation_27,1,reference,1,edf,False,train:116;train:273,train:116;train:273
evaluation_27,1,reference,2,greedy,False,train:116,train:116
evaluation_27,1,reference,2,edf,False,train:116,train:116
evaluation_27,1,approve_block,1,greedy,False,train:116;train:273,train:116;train:273
evaluation_27,1,approve_block,1,edf,False,train:116;train:273,train:116;train:273
evaluation_27,1,approve_block,2,greedy,False,train:116,train:116
evaluation_27,1,approve_block,2,edf,False,train:116,train:116
evaluation_27,1,complexity_time,1,greedy,False,train:116;train:273,train:116;train:273
evaluation_27,1,complexity_time,1,edf,False,train:116;train:273,train:116;train:273
evaluation_27,1,complexity_time,2,greedy,False,train:116,train:116
evaluation_27,1,complexity_time,2,edf,False,train:116,train:116
evaluation_27,2,reference,1,greedy,False,train:116;train:273,train:116;train:273
evaluation_27,2,reference,1,edf,False,train:116;train:273,train:116;train:273
evaluation_27,2,reference,2,greedy,False,train:116,train:116
evaluation_27,2,reference,2,edf,False,train:116,train:116
evaluation_27,2,approve_block,1,greedy,False,train:116;train:273,train:116;train:273
evaluation_27,2,approve_block,1,edf,False,train:116;train:273,train:116;train:273
evaluation_27,2,approve_block,2,greedy,False,train:116,train:116
evaluation_27,2,approve_block,2,edf,False,train:116,train:116
evaluation_27,2,complexity_time,1,greedy,False,train:116;train:273,train:116;train:273
evaluation_27,2,complexity_time,1,edf,False,train:116;train:273,train:116;train:273
evaluation_27,2,complexity_time,2,greedy,False,train:116,train:116
evaluation_27,2,complexity_time,2,edf,False,train:116,train:116
evaluation_28,0,reference,2,greedy,True,train:375;train:122,train:122;train:281
evaluation_28,0,reference,2,edf,False,train:375;train:122,train:375;train:122
evaluation_28,0,reference,1,greedy,False,train:122;train:375;train:281,train:122;train:375;train:281
evaluation_28,0,reference,1,edf,True,train:122;train:375;train:281,train:375;train:122;train:281
evaluation_28,0,approve_block,2,greedy,True,train:375;train:122,train:122;train:281
evaluation_28,0,approve_block,2,edf,False,train:375;train:122,train:375;train:122
evaluation_28,0,approve_block,1,greedy,False,train:122;train:375;train:281,train:122;train:375;train:281
evaluation_28,0,approve_block,1,edf,True,train:122;train:375;train:281,train:375;train:122;train:281
evaluation_28,0,complexity_time,2,greedy,False,train:122;train:281,train:122;train:281
evaluation_28,0,complexity_time,2,edf,False,train:122;train:281,train:122;train:281
evaluation_28,0,complexity_time,1,greedy,True,train:375;train:122;train:281,train:122;train:281
evaluation_28,0,complexity_time,1,edf,False,train:375;train:122;train:281,train:375;train:122;train:281
evaluation_28,1,reference,2,greedy,False,train:281,train:281
evaluation_28,1,reference,2,edf,False,train:281,train:281
evaluation_28,1,reference,1,greedy,False,train:281,train:281
evaluation_28,1,reference,1,edf,False,train:281,train:281
evaluation_28,1,approve_block,2,greedy,False,train:281,train:281
evaluation_28,1,approve_block,2,edf,False,train:281,train:281
evaluation_28,1,approve_block,1,greedy,False,train:281,train:281
evaluation_28,1,approve_block,1,edf,False,train:281,train:281
evaluation_28,1,complexity_time,2,greedy,False,train:281,train:281
evaluation_28,1,complexity_time,2,edf,False,train:281,train:281
evaluation_28,1,complexity_time,1,greedy,False,train:281,train:281
evaluation_28,1,complexity_time,1,edf,False,train:281,train:281
evaluation_28,2,reference,2,greedy,True,train:375;train:122,train:122;train:281
evaluation_28,2,reference,2,edf,False,train:375;train:122,train:375;train:122
evaluation_28,2,reference,1,greedy,False,train:122;train:375;train:281,train:122;train:375;train:281
evaluation_28,2,reference,1,edf,True,train:122;train:375;train:281,train:375;train:122;train:281
evaluation_28,2,approve_block,2,greedy,True,train:375;train:122,train:122;train:281
evaluation_28,2,approve_block,2,edf,False,train:375;train:122,train:375;train:122
evaluation_28,2,approve_block,1,greedy,False,train:122;train:375;train:281,train:122;train:375;train:281
evaluation_28,2,approve_block,1,edf,True,train:122;train:375;train:281,train:375;train:122;train:281
evaluation_28,2,complexity_time,2,greedy,True,train:375;train:122,train:122;train:281
evaluation_28,2,complexity_time,2,edf,False,train:375;train:122,train:375;train:122
evaluation_28,2,complexity_time,1,greedy,False,train:122;train:375;train:281,train:122;train:375;train:281
evaluation_28,2,complexity_time,1,edf,True,train:122;train:375;train:281,train:375;train:122;train:281
evaluation_29,0,reference,1,greedy,False,train:135,train:135
evaluation_29,0,reference,1,edf,False,train:135,train:135
evaluation_29,0,reference,2,greedy,False,train:135,train:135
evaluation_29,0,reference,2,edf,False,train:135,train:135
evaluation_29,0,approve_block,1,greedy,False,train:135,train:135
evaluation_29,0,approve_block,1,edf,False,train:135,train:135
evaluation_29,0,approve_block,2,greedy,False,train:135,train:135
evaluation_29,0,approve_block,2,edf,False,train:135,train:135
evaluation_29,0,complexity_time,1,greedy,False,train:135,train:135
evaluation_29,0,complexity_time,1,edf,False,train:135,train:135
evaluation_29,0,complexity_time,2,greedy,False,train:135,train:135
evaluation_29,0,complexity_time,2,edf,False,train:135,train:135
evaluation_29,1,reference,1,greedy,False,train:135;train:285,train:135;train:285
evaluation_29,1,reference,1,edf,True,train:135;train:285,train:285;train:135
evaluation_29,1,reference,2,greedy,False,train:135;train:285,train:135;train:285
evaluation_29,1,reference,2,edf,True,train:135;train:285,train:285;train:135
evaluation_29,1,approve_block,1,greedy,False,train:135;train:285,train:135;train:285
evaluation_29,1,approve_block,1,edf,True,train:135;train:285,train:285;train:135
evaluation_29,1,approve_block,2,greedy,False,train:135;train:285,train:135;train:285
evaluation_29,1,approve_block,2,edf,True,train:135;train:285,train:285;train:135
evaluation_29,1,complexity_time,1,greedy,False,train:135;train:285,train:135;train:285
evaluation_29,1,complexity_time,1,edf,True,train:135;train:285,train:285;train:135
evaluation_29,1,complexity_time,2,greedy,False,train:135;train:285,train:135;train:285
evaluation_29,1,complexity_time,2,edf,True,train:135;train:285,train:285;train:135
evaluation_29,2,reference,1,greedy,False,train:135,train:135
evaluation_29,2,reference,1,edf,False,train:135,train:135
evaluation_29,2,reference,2,greedy,False,train:135,train:135
evaluation_29,2,reference,2,edf,False,train:135,train:135
evaluation_29,2,approve_block,1,greedy,False,train:135,train:135
evaluation_29,2,approve_block,1,edf,False,train:135,train:135
evaluation_29,2,approve_block,2,greedy,False,train:135,train:135
evaluation_29,2,approve_block,2,edf,False,train:135,train:135
evaluation_29,2,complexity_time,1,greedy,False,train:135,train:135
evaluation_29,2,complexity_time,1,edf,False,train:135,train:135
evaluation_29,2,complexity_time,2,greedy,False,train:135,train:135
evaluation_29,2,complexity_time,2,edf,False,train:135,train:135
evaluation_30,0,reference,2,greedy,True,train:291;train:138,train:138
evaluation_30,0,reference,2,edf,False,train:291;train:138,train:291;train:138
evaluation_30,0,reference,1,greedy,True,train:291;train:138,train:138;train:291
evaluation_30,0,reference,1,edf,False,train:291;train:138,train:291;train:138
evaluation_30,0,approve_block,2,greedy,True,train:291;train:138,train:138
evaluation_30,0,approve_block,2,edf,False,train:291;train:138,train:291;train:138
evaluation_30,0,approve_block,1,greedy,True,train:291;train:138,train:138;train:291
evaluation_30,0,approve_block,1,edf,False,train:291;train:138,train:291;train:138
evaluation_30,0,complexity_time,2,greedy,True,train:291;train:138,train:138
